time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-02T03:35:03.550Z,11.9074,-88.9028,28.34,5.1,mb,,75,1.797,1.03,us,us20004198,2016-11-10T21:58:05.532Z,"156 km SSW of Puerto El Triunfo, El Salvador",earthquake,7,4.1,0.026,490,reviewed,us,us
2015-11-02T05:32:36.090Z,7.0141,126.5608,136.95,4.5,mb,,117,0.976,0.72,us,us200041zm,2016-01-30T02:11:02.040Z,"12 km ESE of Jovellar, Philippines",earthquake,13.9,8.7,0.144,14,reviewed,us,us
2015-11-02T08:06:30.230Z,53.358,-35.3302,10,4.7,mb,,59,10.478,0.65,us,us2000419z,2016-11-10T21:58:08.216Z,"Reykjanes Ridge",earthquake,10.5,1.9,0.049,126,reviewed,us,us
2015-11-02T08:15:33.540Z,51.5815,-173.3339,13,5.8,mww,,64,0.84,1.05,us,us200041a0,2023-07-27T21:36:19.368Z,"90 km SE of Atka, Alaska",earthquake,4.8,1.8,,,reviewed,us,us
2015-11-02T08:24:22.540Z,51.5908,-173.3314,10,5.1,mb,,124,0.833,1.07,us,us200041a1,2023-07-27T21:36:30.016Z,"90 km SE of Atka, Alaska",earthquake,6,1.8,0.048,144,reviewed,us,us
2015-11-02T08:27:48.340Z,51.5746,-173.2402,10,5,mb,,128,0.879,0.9,us,us200041a2,2023-07-27T21:36:31.770Z,"95 km SE of Atka, Alaska",earthquake,5,1.8,0.05,128,reviewed,us,us
2015-11-02T08:31:15.330Z,51.5608,-173.2709,10,5.3,mb,,61,0.879,1.15,us,us200041a3,2023-07-27T21:36:33.743Z,"95 km SE of Atka, Alaska",earthquake,5.7,1.8,0.039,217,reviewed,us,us
2015-11-02T10:32:16.430Z,51.5583,-173.2865,10,4.5,mb,,129,0.875,1.34,us,us200041ae,2023-07-27T21:37:33.638Z,"94 km SE of Atka, Alaska",earthquake,6.4,1.9,0.042,163,reviewed,us,us
2015-11-02T12:29:24.380Z,-24.0858,179.9592,515.64,4.9,mb,,70,5.474,0.71,us,us200041aq,2016-11-10T21:58:15.108Z,"south of the Fiji Islands",earthquake,5.6,6,0.065,74,reviewed,us,us
2015-11-02T12:47:57.600Z,53.4257,-35.1257,11.18,4.6,mb,,212,9.535,0.39,us,us200041as,2016-11-10T21:58:16.342Z,"Reykjanes Ridge",earthquake,12.8,6,0.151,13,reviewed,us,us
2015-11-02T13:00:18.790Z,53.3859,-35.3836,11.25,4.7,mb,,34,9.489,0.76,us,us200041av,2016-11-10T21:58:17.604Z,"Reykjanes Ridge",earthquake,7.7,3.2,0.04,191,reviewed,us,us
2015-11-02T13:40:36.200Z,32.0869,69.5562,44.73,5,mb,,26,2.484,0.7,us,us200041b0,2016-11-10T21:58:18.815Z,"23 km S of Wana, Pakistan",earthquake,3.6,4.8,0.045,156,reviewed,us,us
2015-11-02T16:24:09.830Z,-23.6522,-174.9788,10,4.7,mb,,202,6.548,0.88,us,us20004202,2016-01-30T02:11:03.040Z,"256 km S of ‘Ohonua, Tonga",earthquake,9.7,1.9,0.159,12,reviewed,us,us
2015-11-02T16:36:47.690Z,-6.9984,129.6771,109.6,5.2,mb,,19,4.794,1.03,us,us200041be,2016-11-10T21:58:20.090Z,"Banda Sea",earthquake,6.9,4.7,0.049,140,reviewed,us,us
2015-11-02T16:43:10.490Z,27.0626,127.6795,94.06,4.9,mb,,79,0.575,0.89,us,us200041bj,2016-01-30T02:11:03.040Z,"58 km NNW of Nago, Japan",earthquake,7.4,6.4,0.05,124,reviewed,us,us
2015-11-02T17:03:05.830Z,32.0564,69.5481,39.95,4.6,mb,,143,2.513,0.95,us,us200041cm,2016-01-30T02:11:03.040Z,"26 km S of Wana, Pakistan",earthquake,9.2,6.6,0.092,35,reviewed,us,us
2015-11-02T17:05:36.060Z,10.7698,124.1036,10,4.5,mb,,109,3.954,0.88,us,us20004204,2016-01-30T02:11:03.040Z,"8 km ESE of Calumboyan, Philippines",earthquake,8.6,1.8,0.113,23,reviewed,us,us
2015-11-02T18:18:46.940Z,-30.4638,-72.7499,7.24,4.5,mb,,166,0.984,0.25,us,us2000420c,2016-01-30T02:11:03.040Z,"147 km WSW of Coquimbo, Chile",earthquake,5.3,9,0.382,2,reviewed,us,us
2015-11-02T20:13:45.380Z,-31.3827,-68.5378,104.35,4.7,mb,,55,0.205,0.78,us,us200041e4,2016-01-30T02:11:03.040Z,"6 km N of Albardón, Argentina",earthquake,7.5,5.3,0.046,146,reviewed,us,us
2015-11-02T20:24:58.040Z,-55.1643,-29.5426,10.92,4.7,mb,,96,4.122,0.99,us,us2000420g,2016-01-30T02:11:04.040Z,"South Sandwich Islands region",earthquake,14.4,5,0.147,14,reviewed,us,us
2015-11-03T00:06:32.340Z,24.7414,122.0349,10,4.9,mwr,,32,0.54,1.26,us,us200041h2,2022-08-01T15:28:51.000Z,"28 km E of Yilan, Taiwan",earthquake,3.5,1.1,0.065,23,reviewed,us,us
2015-11-03T01:10:44.010Z,13.4423,145.9775,26.01,5.1,mb,,38,1.088,0.84,us,us200041hf,2022-08-01T15:29:41.776Z,"118 km E of Yigo Village, Guam",earthquake,8.9,4,0.056,103,reviewed,us,us
2015-11-03T01:30:50.750Z,-9.7659,124.8476,58.1,4.5,mb,,75,0.572,0.93,us,us200041hi,2016-01-30T02:11:04.040Z,"53 km SE of Kefamenanu, Indonesia",earthquake,7.4,7.1,0.139,15,reviewed,us,us
2015-11-03T01:43:28.790Z,-30.5714,-71.8682,28.09,4.7,mwr,,86,0.225,0.85,us,us200041hl,2022-08-01T15:30:40.686Z,"Near the coast of Coquimbo, Chile",earthquake,5.1,2,0.043,51,reviewed,us,us
2015-11-03T02:40:17.550Z,-32.8115,-177.9009,47.43,4.5,mb,,193,10.904,0.75,us,us10003v5p,2016-01-30T02:11:04.040Z,"south of the Kermadec Islands",earthquake,15.5,12.4,0.181,9,reviewed,us,us
2015-11-03T03:00:42.420Z,45.3357,151.1381,72.47,4.7,mb,,138,6.043,0.53,us,us200041id,2016-01-30T02:11:04.040Z,"256 km E of Kuril’sk, Russia",earthquake,11.7,8.3,0.098,32,reviewed,us,us
2015-11-03T03:59:42.840Z,-5.8308,146.6847,109.95,4.5,mb,,58,3.581,0.73,us,us200041in,2016-01-30T02:11:04.040Z,"103 km ENE of Kainantu, Papua New Guinea",earthquake,5.2,6.7,0.124,19,reviewed,us,us
2015-11-03T11:00:35.410Z,50.3758,150.4922,421.31,4.8,mb,,65,5.246,0.87,us,us200041jc,2016-01-30T02:11:04.040Z,"northwest of the Kuril Islands",earthquake,9.9,5.8,0.035,254,reviewed,us,us
2015-11-03T11:21:18.000Z,51.514,-173.2607,10,4.6,mb,,138,0.921,1.08,us,us200041jf,2023-07-28T13:43:28.668Z,"99 km SE of Atka, Alaska",earthquake,6.1,1.8,0.047,134,reviewed,us,us
2015-11-03T12:08:03.830Z,-29.9383,-177.0744,10,4.5,mb,,193,1.015,1.12,us,us10003v5v,2016-01-30T02:11:04.040Z,"Kermadec Islands, New Zealand",earthquake,6.4,2,0.136,16,reviewed,us,us
2015-11-03T13:43:05.540Z,53.8961,162.4044,42.37,4.5,mb,,138,2.409,0.61,us,us10003v5x,2016-01-30T02:11:04.040Z,"259 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,10,6.5,0.092,34,reviewed,us,us
2015-11-03T14:11:44.290Z,-20.5511,-178.598,600.09,4.8,mb,,38,4.22,1.08,us,us200041l4,2016-11-10T21:58:23.837Z,"Fiji region",earthquake,9.1,4.2,0.044,157,reviewed,us,us
2015-11-03T15:55:40.180Z,32.6969,131.9769,42.37,4.5,mb,,67,1.019,0.85,us,us200041lm,2016-01-30T02:11:05.040Z,"28 km SSE of Saiki, Japan",earthquake,6,8.6,0.113,23,reviewed,us,us
2015-11-03T15:59:46.390Z,-4.426,153.0473,97.83,4.5,mb,,163,0.911,0.44,us,us10003v62,2016-01-30T02:11:05.040Z,"86 km E of Kokopo, Papua New Guinea",earthquake,11.7,7.9,0.205,7,reviewed,us,us
2015-11-03T16:55:07.020Z,-1.8654,-80.3376,63.3,4.5,mb,,108,2.814,0.84,us,us200041sw,2022-08-01T15:39:03.195Z,"12 km WSW of Pedro Carbo, Ecuador",earthquake,6.8,8.9,0.121,20,reviewed,us,us
2015-11-03T16:58:40.840Z,-28.7045,-177.9132,115.96,4.5,mb,,228,0.538,0.51,us,us10003v67,2016-01-30T02:11:05.040Z,"Kermadec Islands region",earthquake,16.2,9.4,0.139,15,reviewed,us,us
2015-11-03T17:32:05.790Z,15.332,-61.3246,142.38,4.8,mb,,49,0.075,0.87,us,us200041nd,2022-08-01T15:32:35.157Z,"4 km SE of Pont Cassé, Dominica",earthquake,5.9,4.2,0.038,213,reviewed,us,us
2015-11-03T18:16:53.020Z,5.4233,95.1264,10,4.6,mb,,43,1.823,1.26,us,us200041p4,2022-08-01T15:35:29.971Z,"26 km WSW of Banda Aceh, Indonesia",earthquake,7,1.8,0.083,43,reviewed,us,us
2015-11-03T20:54:44.620Z,-8.348,125.0156,24.43,4.9,mb,,34,1.581,1.11,us,us200041rc,2016-11-10T21:58:25.092Z,"35 km NW of Maubara, Timor Leste",earthquake,4.9,4.2,0.068,69,reviewed,us,us
2015-11-03T21:25:02.010Z,-8.2825,124.9069,10.27,5.7,mww,,37,1.594,0.95,us,us200041rk,2022-08-01T15:37:11.362Z,"49 km NW of Maubara, Timor Leste",earthquake,6.2,3,,,reviewed,us,us
2015-11-03T21:43:41.730Z,-7.9517,107.0844,53.17,4.7,mb,,96,0.824,0.95,us,us200041s2,2016-01-30T02:11:05.040Z,"91 km SSW of Banjar, Indonesia",earthquake,6.3,5.8,0.071,60,reviewed,us,us
2015-11-04T02:01:32.050Z,-3.4688,28.3096,10,4.5,mb,,100,3.741,0.87,us,us10003v8c,2016-01-30T02:11:05.040Z,"92 km W of Uvira, Democratic Republic of the Congo",earthquake,4.5,1.9,0.128,18,reviewed,us,us
2015-11-04T02:24:57.910Z,-58.2885,-29.8763,10,4.9,mb,,50,5.446,0.8,us,us200041tm,2016-01-30T02:11:05.040Z,"South Sandwich Islands region",earthquake,11.2,1.8,0.085,43,reviewed,us,us
2015-11-04T02:28:37.750Z,-58.326,-29.5743,10,4.7,mb,,71,17.27,0.74,us,us200041tp,2016-01-30T02:11:05.040Z,"South Sandwich Islands region",earthquake,13.9,1.9,0.127,19,reviewed,us,us
2015-11-04T03:44:15.190Z,-8.3381,124.8754,20,6.5,mww,,21,1.53,0.83,us,us200041ty,2022-08-01T15:47:12.391Z,"47 km NW of Maubara, Timor Leste",earthquake,5.4,1.8,,,reviewed,us,us
2015-11-04T03:51:02.630Z,-8.2033,124.859,10,5.3,mb,,87,1.649,0.84,us,us10003v9b,2016-01-30T02:11:06.040Z,"59 km NW of Maubara, Timor Leste",earthquake,7.8,1.8,0.091,40,reviewed,us,us
2015-11-04T04:31:48.170Z,1.7406,126.591,65.8,4.6,mb,,152,1.235,0.61,us,us200041ub,2016-01-30T02:11:06.040Z,"137 km NW of Ternate, Indonesia",earthquake,4.8,10.4,0.181,9,reviewed,us,us
2015-11-04T04:34:03.010Z,-8.377,125.0689,10,4.7,mb,,87,2.812,0.87,us,us10003v8i,2016-01-30T02:11:06.040Z,"30 km NNW of Maubara, Timor Leste",earthquake,8.1,1.9,0.126,19,reviewed,us,us
2015-11-04T05:43:11.450Z,-3.3712,149.8104,10,5.1,mb,,67,2.485,1.39,us,us200041ui,2016-11-10T21:58:31.234Z,"140 km SW of Kavieng, Papua New Guinea",earthquake,4.9,1.8,0.076,56,reviewed,us,us
2015-11-04T05:52:28.390Z,-3.5489,149.7071,10,5.6,mww,,40,2.532,1.06,us,us200041ul,2022-05-03T17:34:46.009Z,"162 km SW of Kavieng, Papua New Guinea",earthquake,6.7,1.8,,,reviewed,us,us
2015-11-04T06:11:27.530Z,-32.8754,-179.1172,70.84,4.6,mb,,72,3.759,1.15,us,us200041ut,2016-01-30T02:11:06.040Z,"south of the Kermadec Islands",earthquake,9.1,2.1,0.133,32,reviewed,us,us
2015-11-04T06:14:32.820Z,-6.7492,105.0488,10,5.1,mb,,41,2.548,1.37,us,us200041us,2022-08-01T15:49:04.166Z,"95 km WSW of Labuan, Indonesia",earthquake,6.3,1.7,0.079,52,reviewed,us,us
2015-11-04T07:06:32.040Z,-3.5838,149.7919,10,5,mb,,62,2.442,1.15,us,us200041v7,2016-11-10T21:58:34.659Z,"157 km SW of Kavieng, Papua New Guinea",earthquake,7.5,1.9,0.089,40,reviewed,us,us
2015-11-04T07:35:54.690Z,-8.0161,125.3911,10,4.5,mb,,147,2.054,0.97,us,us200041vd,2016-01-30T02:11:06.040Z,"63 km NNW of Dili, Timor Leste",earthquake,8.6,1.9,0.241,5,reviewed,us,us
2015-11-04T08:12:13.890Z,0.5827,98.0365,28.92,5.3,mb,,46,0.851,1.25,us,us200041vl,2022-05-03T17:34:51.191Z,"152 km SSW of Sibolga, Indonesia",earthquake,6.3,3.1,0.056,106,reviewed,us,us
2015-11-04T08:14:57.780Z,-8.3487,125.0105,10,5.1,mb,,55,1.578,1.38,us,us200041vm,2016-01-30T02:11:06.040Z,"36 km NW of Maubara, Timor Leste",earthquake,6.7,1.8,0.11,27,reviewed,us,us
2015-11-04T08:43:44.750Z,13.277,144.0537,137.65,4.8,mb,,41,0.851,0.66,us,us200041vu,2022-08-01T15:49:59.462Z,"66 km W of Umatac Village, Guam",earthquake,10.8,5.1,0.047,139,reviewed,us,us
2015-11-04T09:58:16.560Z,-8.3354,125.5359,10,4.5,mb,,110,1.887,0.81,us,us10003v9i,2016-01-30T02:11:07.040Z,"25 km N of Dili, Timor Leste",earthquake,4.8,1.9,0.221,9,reviewed,us,us
2015-11-04T10:24:05.390Z,-8.2072,125.2822,10,4.7,mb,,43,1.836,0.79,us,us10003v9l,2016-01-30T02:11:07.040Z,"42 km N of Likisá, Timor Leste",earthquake,7.2,1.9,0.127,19,reviewed,us,us
2015-11-04T10:28:50.470Z,-60.6842,-27.7967,10,4.6,mb,,168,7.938,0.54,us,us10003vam,2016-01-30T02:11:07.040Z,"South Sandwich Islands region",earthquake,14.8,1.9,0.172,13,reviewed,us,us
2015-11-04T10:48:13.980Z,-9.9979,-75.4222,46.79,4.7,mb,,95,3.505,0.7,us,us200041w7,2022-08-01T15:50:55.760Z,"63 km SW of Yuyapichis, Peru",earthquake,7.9,6.5,0.054,104,reviewed,us,us
2015-11-04T11:57:05.750Z,-5.8671,147.9035,129.48,4.5,mb,,91,3.591,0.74,us,us200041wl,2016-01-30T02:11:07.040Z,"76 km N of Finschhafen, Papua New Guinea",earthquake,6.8,7.6,0.14,15,reviewed,us,us
2015-11-04T13:23:59.390Z,-8.2451,125.0219,8.98,4.8,mb,,63,1.675,1.17,us,us200041x0,2016-01-30T02:11:07.040Z,"45 km NNW of Maubara, Timor Leste",earthquake,6.5,0.8,0.094,35,reviewed,us,us
2015-11-04T13:47:50.300Z,43.3348,146.1094,95.65,5,mb,,123,2.545,0.79,us,us200041x2,2016-01-30T02:11:07.040Z,"43 km E of Nemuro, Japan",earthquake,7.3,6.2,0.061,85,reviewed,us,us
2015-11-04T14:18:01.000Z,-3.3689,127.9143,63.96,4.7,mb,,81,4.149,0.77,us,us200041xb,2016-01-30T02:11:07.040Z,"46 km NW of Ambon, Indonesia",earthquake,7.5,7.5,0.09,38,reviewed,us,us
2015-11-04T18:10:26.330Z,-14.9995,-174.1379,84.48,4.5,mb,,71,2.53,0.65,us,us10003va8,2016-01-30T02:11:08.040Z,"111 km NNW of Hihifo, Tonga",earthquake,5.5,6.7,0.085,41,reviewed,us,us
2015-11-04T19:35:25.740Z,-20.6213,-173.4065,10,4.5,mb,,127,3.617,0.32,us,us10003vaa,2016-01-30T02:11:08.040Z,"133 km SE of Pangai, Tonga",earthquake,14,1.7,0.191,8,reviewed,us,us
2015-11-05T01:13:26.310Z,-8.0311,125.2001,10,4.7,mb,,90,1.945,0.97,us,us10003usx,2016-02-05T03:16:30.040Z,"63 km NNW of Likisá, Timor Leste",earthquake,6.9,1.9,0.209,7,reviewed,us,us
2015-11-05T01:59:22.390Z,56.1986,162.4331,60.96,5.2,mb,,72,3.867,0.65,us,us10003ut4,2022-05-03T19:05:19.724Z,"4 km SW of Ust’-Kamchatsk Staryy, Russia",earthquake,8.5,4.5,0.023,650,reviewed,us,us
2015-11-05T02:35:37.420Z,-5.5331,129.7835,191.19,4.5,mb,,60,2.861,0.59,us,us10003ut8,2016-02-05T03:16:30.040Z,"260 km SSE of Amahai, Indonesia",earthquake,9,8.7,0.102,28,reviewed,us,us
2015-11-05T02:50:24.390Z,44.0586,148.2041,54.63,4.7,mb,,115,4.043,0.67,us,us10003utr,2016-02-05T03:16:30.040Z,"122 km ENE of Shikotan, Russia",earthquake,9,7.1,0.051,119,reviewed,us,us
2015-11-05T08:23:03.480Z,32.1175,140.9291,50.68,4.9,mwb,,63,1.369,0.73,us,us10003uuj,2016-11-10T21:58:38.398Z,"Izu Islands, Japan region",earthquake,6.7,5,0.052,35,reviewed,us,us
2015-11-05T09:06:27.100Z,23.9009,121.8809,48.51,4.5,mb,,101,0.377,1.22,us,us10003uut,2016-02-05T03:16:30.040Z,"29 km ESE of Hualien City, Taiwan",earthquake,5.1,7.9,0.083,42,reviewed,us,us
2015-11-05T11:52:49.680Z,4.8263,123.068,569.65,4.6,mb,,57,3.347,0.72,us,us10003uv8,2016-02-05T03:16:30.040Z,"186 km SE of Tabiauan, Philippines",earthquake,9.9,7.3,0.065,71,reviewed,us,us
2015-11-05T13:09:39.660Z,1.713,89.4813,15.36,4.6,mb,,62,8.101,1.05,us,us10003uvq,2016-02-05T03:16:30.040Z,"North Indian Ocean",earthquake,10.1,5,0.119,21,reviewed,us,us
2015-11-05T15:05:13.550Z,-21.16,-177.5554,388.27,4.6,mb,,116,5.358,0.74,us,us10003vzr,2016-02-05T03:16:31.040Z,"243 km W of Haveluloto, Tonga",earthquake,13.3,11.2,0.094,34,reviewed,us,us
2015-11-05T15:23:48.880Z,-18.1447,-177.8462,603.76,4.7,mb,,82,3.924,0.91,us,us10003uw8,2016-02-05T03:16:31.040Z,"Fiji region",earthquake,11.3,4.5,0.065,73,reviewed,us,us
2015-11-05T16:24:13.870Z,-8.2173,124.7998,20.23,5,mb,,46,1.616,0.87,us,us10003uwi,2022-08-01T16:03:03.429Z,"62 km NW of Maubara, Timor Leste",earthquake,5.4,4.6,0.068,70,reviewed,us,us
2015-11-05T16:32:38.750Z,-3.7259,150.9036,10,5.5,mww,,57,1.339,1.12,us,us10003uwk,2022-05-03T17:34:58.430Z,"128 km S of Kavieng, Papua New Guinea",earthquake,7,1.8,,,reviewed,us,us
2015-11-05T16:32:50.010Z,3.4935,126.6383,41.27,4.5,mb,,131,2.799,0.77,us,us10003w08,2016-02-05T03:16:31.040Z,"247 km NW of Tobelo, Indonesia",earthquake,8.8,9.3,0.118,22,reviewed,us,us
2015-11-05T18:02:54.050Z,39.427,143.4135,10,5,mb,,40,2.501,0.61,us,us10003uxr,2016-11-10T21:58:41.460Z,"126 km E of Yamada, Japan",earthquake,6.7,1.8,0.035,265,reviewed,us,us
2015-11-05T18:52:41.210Z,11.906,143.2976,10,4.8,mb,,93,2.268,0.7,us,us10003uyg,2016-02-05T03:16:31.040Z,"211 km SW of Merizo Village, Guam",earthquake,6.3,1.9,0.062,81,reviewed,us,us
2015-11-05T19:29:42.100Z,-48.8637,121.0784,10,4.5,mb,,103,16.181,0.68,us,us10003uyp,2016-02-05T03:16:31.040Z,"western Indian-Antarctic Ridge",earthquake,14,1.9,0.118,21,reviewed,us,us
2015-11-06T01:09:56.500Z,52.27,-169.449,18.83,5.3,mww,,60,0.543,0.89,us,us10003v2p,2023-07-28T13:51:34.508Z,"84 km SSW of Nikolski, Alaska",earthquake,3.8,2.9,,,reviewed,us,us
2015-11-06T01:31:14.500Z,52.278,-169.4998,22.17,4.7,mb,,128,0.527,0.74,us,us10003v31,2023-07-28T13:51:58.054Z,"85 km SSW of Nikolski, Alaska",earthquake,3,4.3,0.04,186,reviewed,us,us
2015-11-06T03:13:48.340Z,-14.7174,-75.9653,23.6,4.5,mb,,105,7.397,1.05,us,us10003v3q,2016-02-05T03:16:32.040Z,"64 km SSW of Santiago, Peru",earthquake,10,5.4,0.091,35,reviewed,us,us
2015-11-06T04:57:05.780Z,-30.3772,-72.0536,11.51,4.5,mwr,,85,0.466,0.91,us,us10003v47,2016-02-05T03:16:32.040Z,"83 km SW of Coquimbo, Chile",earthquake,2.8,3.5,0.045,48,reviewed,us,us
2015-11-06T06:11:49.870Z,-6.2647,147.5641,86.12,5,mb,,35,3.145,1.1,us,us10003v4s,2016-11-10T21:58:46.828Z,"45 km NW of Finschhafen, Papua New Guinea",earthquake,6,6.7,0.084,45,reviewed,us,us
2015-11-06T08:44:07.540Z,-30.1424,-72.2616,8.49,5.4,mww,,94,0.757,0.79,us,us10003v5a,2016-11-10T21:58:47.992Z,"91 km WSW of Coquimbo, Chile",earthquake,4.3,4.1,,,reviewed,us,us
2015-11-06T09:43:50.870Z,-20.1536,-173.5532,10,5,mb,,83,3.582,1.41,us,us10003v6u,2016-11-10T21:58:50.660Z,"91 km ESE of Pangai, Tonga",earthquake,11,1.9,0.095,35,reviewed,us,us
2015-11-06T11:44:47.950Z,-19.9878,-68.9608,112.59,4.6,mb,,33,0.236,1.25,us,us10003v7a,2016-02-05T03:16:32.040Z,"126 km ENE of Iquique, Chile",earthquake,5.5,4.1,0.111,24,reviewed,us,us
2015-11-06T13:30:20.660Z,52.0276,-169.2611,10,4.5,mb,,143,0.811,1.06,us,us10003v7l,2023-07-28T13:54:15.784Z,"104 km SSW of Nikolski, Alaska",earthquake,4.9,1.9,0.052,107,reviewed,us,us
2015-11-06T17:33:24.710Z,7.2054,125.5855,31.15,4.7,mb,,90,0.135,0.94,us,us10003vb6,2022-08-01T16:13:25.271Z,"3 km WSW of Mahayag, Philippines",earthquake,6.9,5.4,0.079,49,reviewed,us,us
2015-11-06T19:54:49.440Z,15.6233,-95.0999,30.39,4.8,mb,,102,0.981,1.2,us,us10003vc8,2016-02-05T03:16:33.040Z,"58 km SSE of El Carrizal, Mexico",earthquake,2.6,4.6,0.036,241,reviewed,us,us
2015-11-06T20:14:02.560Z,16.5675,-95.8796,48.73,5,mb,,45,0.824,1.27,us,us10003vcl,2022-08-01T16:16:19.171Z,"11 km ESE of Nejapa de Madero, Mexico",earthquake,4,5.3,0.032,323,reviewed,us,us
2015-11-06T21:32:45.970Z,-29.986,60.3143,10,4.7,mb,,97,9.698,0.69,us,us10003w8u,2016-02-05T03:16:33.040Z,"Southwest Indian Ridge",earthquake,4.9,1.9,0.138,16,reviewed,us,us
