time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-08-02T20:04:10.570Z,18.394,146.6099,46.25,5.3,mb,,37,5.062,1.02,us,us10002xc9,2022-07-31T22:05:41.275Z,"Pagan region, Northern Mariana Islands",earthquake,9.2,5.2,0.051,129,reviewed,us,us
2015-08-02T22:14:18.690Z,-4.2658,102.3599,64.76,4.9,mb,,70,2.699,0.63,us,us10002xcz,2015-10-30T02:47:44.040Z,"52 km SSE of Bengkulu, Indonesia",earthquake,6.7,5.5,0.068,68,reviewed,us,us
2015-08-02T23:31:36.690Z,-3.2752,128.8026,68.59,4.6,mb,,29,3.431,1.21,us,us10002xd9,2015-10-30T02:47:44.040Z,"14 km WNW of Amahai, Indonesia",earthquake,6.3,6.1,0.069,63,reviewed,us,us
2015-08-03T00:37:09.870Z,-32.2792,-177.8982,10,4.8,mb,,124,3.024,1.32,us,us100033wq,2015-10-30T02:47:45.040Z,"south of the Kermadec Islands",earthquake,9.5,1.7,0.127,19,reviewed,us,us
2015-08-03T05:14:47.060Z,-53.0759,140.6409,10,4.8,mb,,68,10.929,0.99,us,us10002xe8,2015-10-30T02:47:45.040Z,"west of Macquarie Island",earthquake,7.9,1.8,0.096,33,reviewed,us,us
2015-08-03T05:16:38.960Z,-53.1049,140.2614,10,4.9,mb,,71,11.237,0.57,us,us10002xe5,2015-10-30T02:47:45.040Z,"west of Macquarie Island",earthquake,9.8,1.8,0.092,37,reviewed,us,us
2015-08-03T05:30:11.290Z,37.7836,141.5287,43.15,5,mwr,,117,0.591,0.77,us,us10002xe9,2022-07-31T22:09:45.299Z,"57 km NE of Namie, Japan",earthquake,7,5.6,0.073,18,reviewed,us,us
2015-08-03T07:23:48.200Z,-22.3166,-177.1902,10,4.5,mb,,114,6.377,0.69,us,us100033wz,2015-10-30T02:47:45.040Z,"241 km WSW of Haveluloto, Tonga",earthquake,5.8,2,0.205,7,reviewed,us,us
2015-08-03T09:41:53.590Z,-10.7474,161.8994,32.7,5.4,mb,,48,2.32,0.91,us,us10002xfm,2022-07-31T22:11:40.420Z,"32 km S of Kirakira, Solomon Islands",earthquake,8.1,4.3,0.045,172,reviewed,us,us
2015-08-03T10:01:59.710Z,-53.3402,23.8852,10,4.6,mb,,68,21.067,0.6,us,us10002xfq,2015-10-30T02:47:45.040Z,"south of Africa",earthquake,9.9,1.9,0.112,24,reviewed,us,us
2015-08-03T10:46:16.960Z,-32.1261,-178.1649,35,4.5,mb,,136,2.879,1.04,us,us100033x4,2015-10-30T02:47:46.040Z,"south of the Kermadec Islands",earthquake,10.4,1.9,0.156,12,reviewed,us,us
2015-08-03T13:16:03.440Z,27.3983,65.9087,28.57,5.3,mb,,39,7.61,0.74,us,us10002xg2,2022-05-03T17:27:40.659Z,"83 km WSW of Khuzdar, Pakistan",earthquake,3.7,3.9,0.04,214,reviewed,us,us
2015-08-03T14:01:52.680Z,-16.4701,-174.3557,176,5.7,mww,,25,3.56,0.82,us,us10002xg5,2022-05-03T17:27:41.762Z,"82 km SW of Hihifo, Tonga",earthquake,7.8,1.8,,,reviewed,us,us
2015-08-03T14:45:36.970Z,28.412,-43.68,10,4.9,mb,,47,22.531,0.73,us,us10002xgg,2015-10-30T02:47:46.040Z,"northern Mid-Atlantic Ridge",earthquake,10.8,1.8,0.032,307,reviewed,us,us
2015-08-03T15:34:12.630Z,28.4238,-43.6707,10,4.8,mb,,52,23.355,0.65,us,us10002xgx,2015-10-30T02:47:46.040Z,"northern Mid-Atlantic Ridge",earthquake,11.3,1.8,0.037,231,reviewed,us,us
2015-08-03T16:25:02.340Z,28.9979,-43.5598,10,4.7,mb,,104,25.574,1.19,us,us100033xa,2015-10-30T02:47:46.040Z,"northern Mid-Atlantic Ridge",earthquake,16.1,1.9,0.123,20,reviewed,us,us
2015-08-03T16:41:06.610Z,-5.2339,152.6042,24.17,5.3,mb,,61,1.125,0.66,us,us10002xh2,2022-05-03T17:29:11.326Z,"105 km SSE of Kokopo, Papua New Guinea",earthquake,6.7,4.1,0.044,173,reviewed,us,us
2015-08-03T16:46:29.470Z,28.4368,-43.8133,10,4.5,mb,,104,41.615,0.56,us,us100033xb,2015-10-30T02:47:46.040Z,"northern Mid-Atlantic Ridge",earthquake,9.3,1.9,0.151,13,reviewed,us,us
2015-08-03T16:59:36.900Z,28.4681,-43.6842,10,4.5,mb,,160,22.875,0.79,us,us100033xl,2015-10-30T02:47:46.040Z,"northern Mid-Atlantic Ridge",earthquake,15.4,2,0.099,30,reviewed,us,us
2015-08-03T17:13:40.440Z,54.1857,-35.197,11.09,4.6,mb,,97,14.846,0.5,us,us10002xh8,2015-10-30T02:47:46.040Z,"Reykjanes Ridge",earthquake,10.3,4.6,0.053,106,reviewed,us,us
2015-08-03T18:47:27.870Z,28.4385,-44.172,10,4.6,mb,,101,23.816,1.49,us,us10002xl3,2015-10-30T02:47:46.040Z,"northern Mid-Atlantic Ridge",earthquake,13.3,1.9,0.052,110,reviewed,us,us
2015-08-03T19:55:39.920Z,4.6798,95.1216,46.98,5,mb,,59,4.153,0.78,us,us10002xl5,2015-10-30T02:47:46.040Z,"98 km SSW of Banda Aceh, Indonesia",earthquake,8.7,5.8,0.052,117,reviewed,us,us
2015-08-03T20:47:48.290Z,11.7006,92.3479,30.39,4.7,mb,,96,0.39,0.83,us,us10002xlp,2015-10-30T02:47:46.040Z,"40 km W of Bamboo Flat, India",earthquake,9.2,5.1,0.061,81,reviewed,us,us
2015-08-03T23:58:10.280Z,-9.9027,161.9561,83.49,4.5,mb,,62,2.033,1.4,us,us100033xh,2015-10-30T02:47:47.040Z,"61 km N of Kirakira, Solomon Islands",earthquake,9.2,8.4,0.164,11,reviewed,us,us
2015-08-04T03:16:12.170Z,-19.2186,177.5301,31.71,4.7,mb,,82,1.547,0.65,us,us10002xsm,2024-01-17T21:09:19.269Z,"119 km S of Sigatoka, Fiji",earthquake,8.7,5.2,0.106,27,reviewed,us,us
2015-08-04T03:33:14.600Z,46.3487,151.823,71.17,4.7,mb,,122,6.268,0.59,us,us10002xsn,2015-10-30T02:47:47.040Z,"Kuril Islands",earthquake,10.8,6.6,0.046,140,reviewed,us,us
2015-08-04T04:25:31.830Z,40.3779,122.3171,37.54,4.6,mb,,43,4.434,0.76,us,us10002xum,2015-10-30T02:47:47.040Z,"32 km SSE of Yingkou, China",earthquake,7.5,6.5,0.073,57,reviewed,us,us
2015-08-04T04:39:47.800Z,30.7055,131.5222,24.03,4.8,mb,,136,1.218,0.66,us,us10002xsz,2015-10-30T02:47:47.040Z,"50 km E of Nishinoomote, Japan",earthquake,6.5,6.1,0.08,49,reviewed,us,us
2015-08-04T04:43:35.240Z,-7.5364,128.2235,147.57,4.6,mb,,52,3.079,0.84,us,us10002xt4,2015-10-30T02:47:47.040Z,"173 km NE of Lospalos, Timor Leste",earthquake,6.7,5.6,0.101,29,reviewed,us,us
2015-08-04T05:24:04.140Z,8.3995,122.6916,53.56,4.5,mb,,141,3.151,1.26,us,us100033yy,2015-10-30T02:47:47.040Z,"31 km N of Liloy, Philippines",earthquake,7.8,8.8,0.221,6,reviewed,us,us
2015-08-04T07:03:45.980Z,28.5085,-43.5946,10,4.5,mb,,111,17.703,0.64,us,us10002xu5,2015-10-30T02:47:47.040Z,"northern Mid-Atlantic Ridge",earthquake,13.3,1.9,0.077,49,reviewed,us,us
2015-08-04T12:37:28.100Z,-9.5608,161.0655,98.49,4.7,mb,,84,1.109,1.33,us,us100033z9,2015-10-30T02:47:48.040Z,"96 km SSE of Auki, Solomon Islands",earthquake,7.5,4.7,0.098,32,reviewed,us,us
2015-08-04T13:36:45.310Z,-27.6688,-176.543,35,4.7,mb,,135,1.988,0.73,us,us100033zb,2015-10-30T02:47:48.040Z,"Kermadec Islands region",earthquake,7.4,1.9,0.12,21,reviewed,us,us
2015-08-04T13:51:49.300Z,1.6518,99.4507,164.78,4.5,mb,,104,1.161,0.65,us,us100033zc,2015-10-30T02:47:48.040Z,"36 km NNE of Padangsidempuan, Indonesia",earthquake,9.4,5.9,0.108,25,reviewed,us,us
2015-08-04T14:43:49.000Z,7.4518,126.4366,158.17,4.5,mb,,106,0.931,0.89,us,us100033zd,2015-10-30T02:47:48.040Z,"12 km W of San Luis, Philippines",earthquake,10.8,2.5,0.118,21,reviewed,us,us
2015-08-04T16:38:28.360Z,-11.1729,166.9444,35.83,5.2,mb,,49,4.256,0.69,us,us10002xw8,2022-05-03T19:04:05.232Z,"134 km ESE of Lata, Solomon Islands",earthquake,9.1,5.1,0.04,208,reviewed,us,us
2015-08-04T16:44:40.500Z,36.4995,71.0542,122.75,4.7,mb,,36,0.733,0.98,us,us10002xw9,2015-10-30T02:47:48.040Z,"45 km SSE of Jurm, Afghanistan",earthquake,5.8,5.4,0.047,137,reviewed,us,us
2015-08-04T17:28:57.570Z,-20.125,-177.5251,501.19,4.7,mb,,97,4.808,0.97,us,us100033zh,2015-10-30T02:47:48.040Z,"266 km WNW of Haveluloto, Tonga",earthquake,11.8,11.8,0.115,23,reviewed,us,us
2015-08-04T17:48:30.240Z,1.7307,127.5424,175.18,4.5,mb,,50,0.968,0.68,us,us100033ze,2015-10-30T02:47:48.040Z,"51 km W of Tobelo, Indonesia",earthquake,8.6,6.3,0.073,55,reviewed,us,us
2015-08-04T22:13:04.360Z,-27.2622,-176.4815,21.74,4.7,mb,,121,2.352,0.69,us,us100033zl,2015-10-30T02:47:49.040Z,"Kermadec Islands region",earthquake,10,4.6,0.123,20,reviewed,us,us
2015-08-04T22:16:44.570Z,-27.3002,-176.293,10,4.8,mb,,116,2.415,0.74,us,us100033zm,2015-10-30T02:47:49.040Z,"Kermadec Islands region",earthquake,5.6,1.8,0.087,41,reviewed,us,us
2015-08-04T23:21:10.300Z,-27.2584,-175.7887,10,5.3,mb,,122,2.735,1.21,us,us10002y07,2015-10-30T02:47:49.040Z,"Kermadec Islands region",earthquake,8.6,1.7,0.059,97,reviewed,us,us
2015-08-04T23:23:55.180Z,-27.1774,-176.3248,35,4.7,mb,,167,2.499,1.01,us,us100033zs,2015-10-30T02:47:49.040Z,"Kermadec Islands region",earthquake,15.3,2,0.167,11,reviewed,us,us
2015-08-05T00:16:26.610Z,2.3086,126.8744,48.53,4.6,mb,,107,1.603,0.86,us,us10002y0f,2015-10-30T02:47:49.040Z,"141 km WNW of Tobelo, Indonesia",earthquake,9.6,7.7,0.074,54,reviewed,us,us
2015-08-05T03:55:19.360Z,-8.0444,107.0806,51.86,4.5,mb,,104,0.875,0.63,us,us100033zy,2015-10-30T02:47:49.040Z,"101 km SSW of Banjar, Indonesia",earthquake,6.8,4.8,0.151,13,reviewed,us,us
2015-08-05T04:57:10.230Z,21.2434,-45.8603,10,4.6,mb,,120,30.464,0.59,us,us10003400,2015-10-30T02:47:49.040Z,"northern Mid-Atlantic Ridge",earthquake,7.4,1.8,0.104,28,reviewed,us,us
2015-08-05T04:59:32.330Z,-6.3386,147.5236,75.64,4.8,mb,,38,3.067,0.59,us,us10002y0t,2015-10-30T02:47:49.040Z,"43 km NW of Finschhafen, Papua New Guinea",earthquake,4.2,6,0.078,50,reviewed,us,us
2015-08-05T05:09:47.220Z,-56.0765,-113.7155,10,4.8,mb,,103,28.112,0.82,us,us100033zz,2015-10-30T02:47:49.040Z,"southern East Pacific Rise",earthquake,13.7,1.9,0.098,32,reviewed,us,us
2015-08-05T07:30:01.100Z,19.437,-66.3145,13,4.6,Md,22,208.8,0.97467208,0.34,pr,pr15217010,2022-07-31T22:31:58.226Z,"107 km N of Brenas, Puerto Rico",earthquake,1.6,2.7,0,17,reviewed,pr,pr
2015-08-05T09:13:24.190Z,16.1408,-93.664,100.85,5.7,mww,,34,1.473,0.92,us,us10002y1z,2022-07-31T22:32:54.882Z,"11 km ENE of Tonalá, Mexico",earthquake,7,4,,,reviewed,us,us
2015-08-05T09:24:11.790Z,-22.0226,-174.4078,64.14,5,mb,,69,5.12,0.53,us,us10002y24,2022-07-31T22:33:52.436Z,"94 km SE of ‘Ohonua, Tonga",earthquake,7.6,4.2,0.073,61,reviewed,us,us
2015-08-05T11:56:09.100Z,37.5068,141.4531,35.44,4.9,mww,,78,0.638,0.9,us,us10002y37,2022-07-31T22:34:49.130Z,"40 km E of Namie, Japan",earthquake,6,3.2,,,reviewed,us,us
2015-08-05T12:45:10.430Z,-11.9115,167.0631,45.26,4.6,mb,,122,3.517,0.59,us,us10002y3i,2015-10-30T02:47:50.040Z,"190 km SE of Lata, Solomon Islands",earthquake,7.3,7.8,0.109,25,reviewed,us,us
2015-08-05T14:21:16.820Z,-20.9677,-178.6295,579.43,4.5,mb,,137,4.481,0.82,us,us10002y3x,2015-10-30T02:47:50.040Z,"Fiji region",earthquake,12,7.1,0.057,92,reviewed,us,us
2015-08-05T14:53:35.410Z,51.5576,-174.5664,43.91,4.7,mb,,129,0.684,0.61,us,us10002y41,2023-07-27T15:00:05.329Z,"75 km SSW of Atka, Alaska",earthquake,6.3,5.6,0.033,287,reviewed,us,us
2015-08-05T15:41:52.910Z,-5.9945,105.4445,56.5,4.8,mb,,36,2.308,1.21,us,us10002y4i,2015-10-30T02:47:50.040Z,"60 km NW of Labuan, Indonesia",earthquake,8.2,6.6,0.072,59,reviewed,us,us
2015-08-05T16:21:24.790Z,-21.5868,-174.6714,11.2,4.7,mb,,89,5.104,0.94,us,us1000340e,2015-10-30T02:47:51.040Z,"40 km SE of ‘Ohonua, Tonga",earthquake,13.1,5.4,0.152,13,reviewed,us,us
2015-08-05T16:36:17.270Z,6.3945,126.8869,99.27,4.5,mb,,115,1.461,1.03,us,us10002y5h,2015-10-30T02:47:51.040Z,"78 km E of Pondaguitan, Philippines",earthquake,5.7,6.2,0.079,47,reviewed,us,us
2015-08-05T17:24:46.960Z,-21.3477,-176.3196,165.76,4.5,mb,,96,6.403,0.88,us,us10002y66,2015-10-30T02:47:51.040Z,"116 km W of Haveluloto, Tonga",earthquake,12.2,6.5,0.072,56,reviewed,us,us
2015-08-05T17:25:56.460Z,-35.4635,-179.3047,37.96,4.5,mb,,223,2.844,0.51,us,us1000340l,2015-10-30T02:47:51.040Z,"east of the North Island of New Zealand",earthquake,13.3,9.4,0.191,8,reviewed,us,us
2015-08-05T18:02:36.430Z,-8.0922,122.9201,193.63,4.5,mb,,151,0.864,0.62,us,us1000340k,2015-10-30T02:47:51.040Z,"97 km NE of Maumere, Indonesia",earthquake,7.7,9.1,0.156,12,reviewed,us,us
2015-08-05T18:45:49.400Z,-35.9674,178.0814,192.83,4.5,mb,,200,1.602,0.82,us,us1000340j,2015-10-30T02:47:51.040Z,"231 km ENE of Tairua, New Zealand",earthquake,11.2,7.3,0.14,15,reviewed,us,us
2015-08-05T19:48:51.140Z,22.2004,143.9283,114.56,4.5,mb,,81,5.125,0.61,us,us10002y8q,2015-10-30T02:47:51.040Z,"Volcano Islands, Japan region",earthquake,11.3,2.6,0.06,81,reviewed,us,us
2015-08-05T20:20:26.230Z,-9.0966,-80.5017,33.43,4.7,mb,,85,2.855,0.82,us,us10002y97,2015-10-30T02:47:51.040Z,"187 km SW of Santiago de Cao, Peru",earthquake,8,4.3,0.05,122,reviewed,us,us
2015-08-05T21:04:28.690Z,35.6223,81.5677,10,4.8,mb,,63,6.77,0.68,us,us10002y9z,2015-10-30T02:47:51.040Z,"220 km SE of Hotan, China",earthquake,7.2,1.8,0.054,104,reviewed,us,us
2015-08-06T01:45:24.370Z,35.8384,140.8829,30.03,4.5,mb,,114,0.684,0.75,us,us10002z0k,2015-11-06T18:06:19.040Z,"12 km NNE of Hasaki, Japan",earthquake,5.1,5.3,0.136,16,reviewed,us,us
2015-08-06T02:32:42.510Z,-4.6754,138.8535,69.84,4.8,mb,,47,6.817,0.7,us,us10002z0m,2015-11-06T18:06:19.040Z,"Papua, Indonesia",earthquake,8.2,2.5,0.085,43,reviewed,us,us
2015-08-06T03:34:28.090Z,-26.1999,70.9837,10,4.6,mb,,104,40.789,0.59,us,us100034g5,2015-11-06T18:06:28.040Z,"Indian Ocean Triple Junction",earthquake,12,1.9,0.206,7,reviewed,us,us
2015-08-06T05:05:49.930Z,-9.7758,115.9399,35.19,5.3,mb,,29,2.19,0.93,us,us10002z14,2015-11-06T18:06:19.040Z,"117 km S of Lembar, Indonesia",earthquake,5.3,4.3,0.058,100,reviewed,us,us
2015-08-06T09:22:29.530Z,36.4517,140.5954,52.78,5.2,mww,,86,0.394,1.3,us,us10002z24,2022-05-03T18:28:31.245Z,"3 km ESE of Funaishikawa, Japan",earthquake,5.9,4.5,,,reviewed,us,us
2015-08-06T09:33:46.680Z,39.7826,143.4331,32.53,4.5,mb,,135,2.24,1.16,us,us10002z28,2015-11-06T18:06:19.040Z,"128 km E of Miyako, Japan",earthquake,5.3,5.8,0.1,29,reviewed,us,us
2015-08-06T10:08:54.800Z,1.0048,98.9226,77.88,5.1,mb,,62,1.379,1.18,us,us10002z2g,2015-11-06T18:06:19.040Z,"56 km SW of Padangsidempuan, Indonesia",earthquake,6.8,5,0.069,68,reviewed,us,us
2015-08-06T12:34:07.000Z,30.3636,94.8898,32.33,4.8,mb,,51,3.328,0.82,us,us10002z3b,2022-05-03T17:28:19.312Z,"Eastern Xizang",earthquake,8.8,3.3,0.06,87,reviewed,us,us
2015-08-06T13:10:27.750Z,-53.43,23.7482,10,5.1,mb,,50,19.318,0.72,us,us10002z3h,2015-11-06T18:06:20.040Z,"south of Africa",earthquake,11.6,1.8,0.086,44,reviewed,us,us
2015-08-06T13:12:18.030Z,-53.1197,23.9963,10,4.7,mb,,97,19.119,1,us,us100034gd,2015-11-06T18:06:28.040Z,"south of Africa",earthquake,8.6,1.9,0.142,15,reviewed,us,us
2015-08-06T13:53:04.730Z,-19.8379,-175.6084,229.6,4.5,mb,,104,5.413,0.7,us,us100034gk,2015-11-06T18:06:29.040Z,"131 km W of Pangai, Tonga",earthquake,14.4,14,0.132,17,reviewed,us,us
2015-08-06T14:06:47.520Z,-34.7018,-179.039,10,4.6,mb,,194,3.572,0.52,us,us100034ge,2015-11-06T18:06:28.040Z,"south of the Kermadec Islands",earthquake,14.1,2,0.146,14,reviewed,us,us
2015-08-06T16:25:18.390Z,-34.8881,-178.8875,10,4.5,mb,,235,3.502,0.72,us,us100034gj,2015-11-06T18:06:29.040Z,"south of the Kermadec Islands",earthquake,8.6,2,0.204,8,reviewed,us,us
2015-08-06T21:36:58.220Z,0.8122,-28.5361,10,5,mb,,53,9.878,0.61,us,us10002zye,2015-11-06T18:06:20.040Z,"central Mid-Atlantic Ridge",earthquake,9.7,1.9,0.04,202,reviewed,us,us
2015-08-06T23:12:08.140Z,-0.2612,124.9659,47.67,4.8,mb,,33,2.61,0.96,us,us10002zyw,2015-11-06T18:06:20.040Z,"173 km S of Tondano, Indonesia",earthquake,5.7,5.9,0.06,85,reviewed,us,us
2015-08-06T23:59:46.290Z,-26.4576,-178.2511,269,6,mww,,13,2.791,1.08,us,us10002zz0,2022-05-03T18:28:32.451Z,"south of the Fiji Islands",earthquake,7.8,1.8,,,reviewed,us,us
2015-08-07T01:25:02.540Z,-2.1412,28.8973,11,5.8,mww,,20,2.392,0.87,us,us10002zzn,2022-07-31T22:46:21.357Z,"37 km N of Cyangugu, Rwanda",earthquake,8.4,1.8,,,reviewed,us,us
2015-08-07T01:28:37.120Z,-2.0913,28.9515,10,5.5,mwc,,28,2.319,0.77,us,us10002zzr,2022-07-31T22:47:16.574Z,"43 km N of Cyangugu, Rwanda",earthquake,6.1,1.8,,,reviewed,us,gcmt
2015-08-07T04:35:01.920Z,24.069,-108.9079,5,5.3,mb,,73,1.022,1.06,us,us10003006,2022-07-31T22:48:17.178Z,"86 km NE of La Rivera, Mexico",earthquake,7.1,1.8,0.027,441,reviewed,us,us
2015-08-07T05:13:19.900Z,-20.7245,169.824,128.33,4.5,mb,,63,1.836,0.89,us,us10003008,2015-11-06T18:06:21.040Z,"142 km SSE of Isangel, Vanuatu",earthquake,10.1,6.9,0.131,17,reviewed,us,us
2015-08-07T05:53:57.500Z,24.1451,-108.5609,10,5.3,mww,,110,3.817,1,us,us1000300a,2016-11-10T21:49:24.924Z,"83 km SW of Altata, Mexico",earthquake,9,1.9,,,reviewed,us,us
2015-08-07T06:52:20.160Z,24.0263,-108.8003,10,5.2,mww,,161,2.333,1.17,us,us1000300q,2022-07-31T22:50:14.481Z,"93 km ENE of La Rivera, Mexico",earthquake,7.3,1.9,,,reviewed,us,us
2015-08-07T09:42:11.560Z,-11.7203,167.1891,18.95,4.6,mb,,160,3.704,0.8,us,us100034pt,2015-11-06T18:06:29.040Z,"187 km SE of Lata, Solomon Islands",earthquake,11.2,5.7,0.125,19,reviewed,us,us
