time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-03T00:21:08.640Z,-34.4202,-109.0846,10,4.9,mb,,65,36.987,0.47,us,us100042w3,2016-03-02T03:36:28.040Z,"southern East Pacific Rise",earthquake,11.8,1.8,0.067,70,reviewed,us,us
2015-12-03T00:23:55.740Z,-34.4849,-109.2098,10,5,mb,,50,29.661,0.53,us,us100042w1,2016-11-10T22:03:13.947Z,"southern East Pacific Rise",earthquake,13.9,1.8,0.052,119,reviewed,us,us
2015-12-03T00:48:28.230Z,-34.4481,-108.5491,10,4.7,mb,,84,33.415,0.57,us,us100044q6,2016-03-02T03:36:28.040Z,"southern East Pacific Rise",earthquake,14.6,1.8,0.129,18,reviewed,us,us
2015-12-03T00:59:34.430Z,-34.6509,-109.309,10,4.7,mb,,64,31.577,0.98,us,us100044p8,2016-11-10T22:03:15.062Z,"southern East Pacific Rise",earthquake,11.4,1.8,0.085,42,reviewed,us,us
2015-12-03T01:24:06.240Z,-34.2427,-109.0122,10,4.8,mb,,217,7.098,0.69,us,us100044q7,2016-03-02T03:36:28.040Z,"southern East Pacific Rise",earthquake,8.3,1.9,0.109,26,reviewed,us,us
2015-12-03T01:28:39.220Z,-34.2297,-108.9588,10,4.7,mb,,113,28.785,0.98,us,us100044q8,2016-03-02T03:36:28.040Z,"southern East Pacific Rise",earthquake,13.6,1.9,0.166,11,reviewed,us,us
2015-12-03T01:48:16.900Z,2.7568,95.6873,28.5,4.8,mb,,135,2.375,0.66,us,us100042wf,2016-03-02T03:36:28.040Z,"82 km WNW of Sinabang, Indonesia",earthquake,4.8,5.7,0.082,46,reviewed,us,us
2015-12-03T03:02:34.500Z,-34.5735,-109.3484,10,5.2,mb,,112,7.39,0.59,us,us100042wp,2016-11-10T22:03:16.256Z,"southern East Pacific Rise",earthquake,13.1,1.9,0.035,270,reviewed,us,us
2015-12-03T03:15:14.400Z,2.6956,95.6207,28.69,4.7,mb,,160,2.393,0.45,us,us100042wt,2016-03-02T03:36:28.040Z,"87 km WNW of Sinabang, Indonesia",earthquake,8,3.5,0.092,36,reviewed,us,us
2015-12-03T03:17:33.520Z,2.6147,95.4987,29.19,4.8,mb,,161,2.45,0.88,us,us100042wu,2016-03-02T03:36:28.040Z,"99 km W of Sinabang, Indonesia",earthquake,5.3,7,0.107,27,reviewed,us,us
2015-12-03T06:32:39.910Z,-33.9655,-109.195,10,4.7,mb,,65,6.786,0.82,us,us100044pd,2016-11-10T22:03:18.563Z,"southern East Pacific Rise",earthquake,13.5,1.8,0.099,31,reviewed,us,us
2015-12-03T08:32:46.130Z,-29.7522,-71.671,34.82,4.5,mwr,,57,0.41,0.47,us,us100042yl,2016-03-02T03:36:29.040Z,"39 km NW of Coquimbo, Chile",earthquake,4.9,3.9,0.045,48,reviewed,us,us
2015-12-03T11:41:30.800Z,16.5798,-93.5838,152.21,4.7,mb,,94,0.484,0.92,us,us1000430u,2016-03-02T03:36:29.040Z,"3 km SW of Quintana Roo, Mexico",earthquake,5.9,5.4,0.035,242,reviewed,us,us
2015-12-03T12:08:40.800Z,31.2596,129.4301,40.28,4.5,mb,,95,0.909,1.11,us,us1000430z,2016-03-02T03:36:29.040Z,"84 km W of Makurazaki, Japan",earthquake,3.3,8.7,0.111,24,reviewed,us,us
2015-12-03T14:31:12.860Z,22.5999,121.4008,21.8,5.1,mb,,73,0.367,0.68,us,us1000431g,2022-08-01T21:36:43.047Z,"94 km NE of Hengchun, Taiwan",earthquake,4.1,4.8,0.065,79,reviewed,us,us
2015-12-03T15:29:08.500Z,-5.66,149.7542,144.25,5.3,mb,,31,2.809,1.23,us,us1000431p,2016-11-10T22:03:20.873Z,"44 km WSW of Kimbe, Papua New Guinea",earthquake,5.8,4.4,0.037,247,reviewed,us,us
2015-12-03T15:32:02.220Z,-3.1174,-75.7314,110,4.8,mb,,107,4.3,1.34,us,us1000431r,2016-03-02T03:36:29.040Z,"87 km ENE of Alianza Cristiana, Peru",earthquake,7.2,7.1,0.076,53,reviewed,us,us
2015-12-03T15:55:15.080Z,-33.98,-109.3331,14.65,5,mb,,62,29.167,0.75,us,us1000431u,2016-11-10T22:03:22.039Z,"southern East Pacific Rise",earthquake,13.7,3.4,0.05,127,reviewed,us,us
2015-12-03T17:59:01.010Z,-33.9557,-109.5248,14.5,4.7,mb,,128,31.521,1.01,us,us100044q1,2016-11-10T22:03:23.171Z,"southern East Pacific Rise",earthquake,15.6,3.5,0.127,19,reviewed,us,us
2015-12-03T19:13:38.200Z,-34.8217,-109.3423,10,4.8,mb,,66,31.042,1,us,us100044px,2016-11-10T22:03:24.323Z,"southern East Pacific Rise",earthquake,14,1.8,0.143,15,reviewed,us,us
2015-12-03T23:55:54.460Z,0.0777,123.6431,132.74,4.6,mb,,36,3.039,0.75,us,us1000436g,2016-03-02T03:36:29.040Z,"82 km SE of Gorontalo, Indonesia",earthquake,7.3,6.6,0.066,68,reviewed,us,us
2015-12-04T01:48:39.950Z,-33.983,-109.2635,10,4.8,mb,,65,6.802,0.47,us,us10004380,2016-11-10T22:03:25.459Z,"southern East Pacific Rise",earthquake,12.9,1.8,0.065,74,reviewed,us,us
2015-12-04T03:44:11.940Z,9.6055,126.1558,105.63,4.5,mb,,131,2.583,0.79,us,us1000455l,2016-03-02T03:36:30.040Z,"17 km SSE of Union, Philippines",earthquake,8.9,5.8,0.104,27,reviewed,us,us
2015-12-04T04:25:50.830Z,21.4894,145.748,10,5.4,mww,,22,5.121,0.83,us,us1000438a,2016-11-10T22:03:28.462Z,"Mariana Islands region",earthquake,7.2,1.7,,,reviewed,us,us
2015-12-04T04:54:15.620Z,1.684,-30.6079,10,4.7,mb,,78,24.343,0.9,us,us1000455k,2016-03-02T03:36:30.040Z,"central Mid-Atlantic Ridge",earthquake,15.5,1.9,0.084,43,reviewed,us,us
2015-12-04T07:37:22.270Z,-34.0393,-109.3785,10,4.9,mb,,73,6.89,0.33,us,us10004396,2016-11-10T22:03:29.621Z,"southern East Pacific Rise",earthquake,12.2,1.4,0.081,48,reviewed,us,us
2015-12-04T09:17:21.980Z,9.9649,125.9795,91.56,4.6,mb,,135,2.903,0.76,us,us1000455n,2016-03-02T03:36:30.040Z,"3 km WNW of San Benito, Philippines",earthquake,9,6.6,0.128,18,reviewed,us,us
2015-12-04T11:32:43.030Z,-23.6677,-64.6017,28.28,4.9,mb,,36,4.103,0.94,us,us100043a5,2016-03-02T03:36:30.040Z,"8 km N of Caimancito, Argentina",earthquake,7.4,4.9,0.102,30,reviewed,us,us
2015-12-04T11:33:06.490Z,-6.2953,154.6953,66.75,4.7,mb,,70,3.274,0.62,us,us100043a8,2016-03-02T03:36:30.040Z,"87 km W of Panguna, Papua New Guinea",earthquake,8.3,4.7,0.077,51,reviewed,us,us
2015-12-04T13:27:04.320Z,57.4577,120.697,16.25,4.7,mb,,39,1.435,0.82,us,us100043ar,2016-11-10T22:03:30.860Z,"159 km ENE of Chara, Russia",earthquake,7,4.1,0.056,98,reviewed,us,us
2015-12-04T15:58:55.040Z,-14.9185,167.5127,118.8,4.5,mb,,146,0.604,1.02,us,us100043cc,2016-03-02T03:36:31.040Z,"49 km ENE of Port-Olry, Vanuatu",earthquake,14,6.8,0.131,17,reviewed,us,us
2015-12-04T17:02:48.680Z,-4.826,144.18,106.07,4.7,mb,,37,4.159,0.81,us,us100043dy,2016-03-02T03:36:31.040Z,"85 km S of Angoram, Papua New Guinea",earthquake,6.7,5.4,0.061,81,reviewed,us,us
2015-12-04T17:11:00.060Z,6.7556,127.2382,39.82,4.6,mb,,112,1.676,1.02,us,us1000455u,2016-03-02T03:36:31.040Z,"92 km ESE of San Ignacio, Philippines",earthquake,8.2,7.9,0.095,33,reviewed,us,us
2015-12-04T17:29:13.070Z,50.2429,156.8297,57.56,4.7,mb,,179,2.92,0.58,us,us1000455v,2016-03-02T03:36:31.040Z,"69 km SE of Severo-Kuril’sk, Russia",earthquake,5.8,10.4,0.152,13,reviewed,us,us
2015-12-04T18:50:44.720Z,-40.5494,174.2598,59.24,4.8,mb,,44,0.911,0.91,us,us100043ef,2016-03-02T03:36:31.040Z,"75 km WNW of Paraparaumu, New Zealand",earthquake,4.8,6.3,0.139,18,reviewed,us,us
2015-12-04T19:23:16.260Z,28.982,51.9632,25.23,4.7,mwr,,37,0.814,0.93,us,us100043er,2022-08-01T21:48:36.314Z,"61 km WNW of F?r?z?b?d, Iran",earthquake,6.9,4.4,,,reviewed,us,teh
2015-12-04T20:22:18.060Z,-54.007,-2.3854,14.25,5,mb,,110,17.733,0.57,us,us100043fl,2016-11-10T22:03:32.042Z,"southern Mid-Atlantic Ridge",earthquake,13.3,4.2,0.079,52,reviewed,us,us
2015-12-04T21:23:54.420Z,28.7855,141.9634,38.74,4.6,mb,,136,1.694,0.49,us,us1000455x,2016-03-02T03:36:31.040Z,"Bonin Islands, Japan region",earthquake,6.6,5.7,0.103,28,reviewed,us,us
2015-12-04T22:25:00.110Z,-47.6165,85.0913,35,7.1,mww,,8,10.034,1.42,us,us100043z2,2022-05-03T17:36:43.060Z,"southeast Indian Ridge",earthquake,8,1.8,,,reviewed,us,us
2015-12-05T00:07:31.990Z,-59.8518,-26.438,109.18,4.7,mb,,58,7.814,1.02,us,us100044a3,2016-03-02T03:36:32.040Z,"South Sandwich Islands region",earthquake,11.3,6.1,0.084,43,reviewed,us,us
2015-12-05T00:52:02.350Z,-48.0057,85.2841,35,4.6,mb,,127,10.063,0.54,us,us20004fs4,2016-03-02T03:36:32.040Z,"southeast Indian Ridge",earthquake,13.3,2,0.125,19,reviewed,us,us
2015-12-05T01:29:45.190Z,-23.0149,-174.6397,10,4.5,mb,,162,5.892,1.36,us,us20004fs0,2016-03-02T03:36:32.040Z,"188 km S of ‘Ohonua, Tonga",earthquake,10.9,1.9,0.204,7,reviewed,us,us
2015-12-05T02:10:00.660Z,-23.5099,-64.6396,11.57,5.3,mb,,29,4.034,0.97,us,us1000448u,2022-08-01T21:53:26.168Z,"22 km NW of Yuto, Argentina",earthquake,6.5,3.6,0.044,171,reviewed,us,us
2015-12-05T03:50:49.290Z,-14.8811,167.4484,119.67,4.6,mb,,186,0.61,1.02,us,us10004493,2016-03-02T03:36:32.040Z,"44 km ENE of Port-Olry, Vanuatu",earthquake,14,5.3,0.141,16,reviewed,us,us
2015-12-05T05:56:28.490Z,48.7703,153.3025,159.16,4.7,mb,,89,5.155,0.47,us,us1000449a,2016-03-02T03:36:32.040Z,"293 km SW of Severo-Kuril’sk, Russia",earthquake,9,4.7,0.062,80,reviewed,us,us
2015-12-05T06:51:35.460Z,-4.2367,106.8655,640.21,4.9,mb,,49,2.536,0.91,us,us1000449m,2022-08-01T21:55:16.003Z,"186 km SSW of Tanjung Pandan, Indonesia",earthquake,10.3,6.8,0.082,47,reviewed,us,us
2015-12-05T10:29:18.780Z,-22.5727,-70.3725,26.51,4.6,mwr,,132,0.315,0.73,us,us100044a4,2016-03-02T03:36:32.040Z,"56 km SSW of Tocopilla, Chile",earthquake,4.4,4.4,0.045,48,reviewed,us,us
2015-12-05T12:21:44.850Z,6.109,-33.1675,10.97,4.8,mb,,81,12.873,0.86,us,us20004fsd,2016-03-02T03:36:32.040Z,"central Mid-Atlantic Ridge",earthquake,10.1,4.4,0.113,24,reviewed,us,us
2015-12-05T17:14:55.040Z,-26.646,-177.2715,96.8,4.9,mb,,101,2.653,0.88,us,us100044at,2016-03-02T03:36:33.040Z,"south of the Fiji Islands",earthquake,7.7,4.9,0.076,55,reviewed,us,us
2015-12-05T17:20:53.990Z,-16.8044,175.2275,29.61,4.7,mb,,66,2.856,1.01,us,us20004fsi,2016-03-02T03:36:33.040Z,"252 km WNW of Lautoka, Fiji",earthquake,7.3,3,0.127,20,reviewed,us,us
2015-12-05T19:10:53.160Z,-0.7853,122.3943,10,4.5,mb,,49,2.479,0.88,us,us100044b5,2016-03-02T03:36:33.040Z,"47 km WNW of Luwuk, Indonesia",earthquake,4.8,1.8,0.094,33,reviewed,us,us
2015-12-05T22:45:41.370Z,17.223,120.1981,58.74,4.5,mb,,85,3.183,0.54,us,us20004fsp,2016-03-02T03:36:33.040Z,"23 km W of Darapidap, Philippines",earthquake,10,7.2,0.083,43,reviewed,us,us
2015-12-05T22:59:34.690Z,43.8714,85.209,10,4.9,mb,,43,3.574,0.72,us,us100044br,2022-05-03T19:06:35.013Z,"81 km SW of Shihezi, China",earthquake,7.3,1.8,0.045,154,reviewed,us,us
2015-12-05T22:59:43.940Z,43.8592,85.3132,10,5,mb,,55,3.626,0.56,us,us10004eba,2016-03-02T03:36:33.040Z,"76 km SW of Shihezi, China",earthquake,8.1,1.8,0.064,78,reviewed,us,us
2015-12-05T23:14:16.640Z,-1.6688,145.133,10,4.8,mb,,73,2.262,0.68,us,us100044bx,2016-11-10T22:03:36.068Z,"241 km W of Lorengau, Papua New Guinea",earthquake,4.6,1.8,0.082,46,reviewed,us,us
2015-12-05T23:15:02.300Z,-5.3026,103.4691,53.41,4.6,mb,,132,2.681,0.6,us,us20004fss,2016-03-02T03:36:33.040Z,"143 km S of Pagar Alam, Indonesia",earthquake,10.5,7.8,0.101,29,reviewed,us,us
2015-12-06T03:22:49.160Z,42.5403,15.1042,5.5,4.5,mb,,29,0.918,0.81,us,us20004fxl,2016-03-02T03:36:34.040Z,"57 km NW of Isole Tremiti, Italy",earthquake,2.8,4.5,0.111,24,reviewed,us,us
2015-12-06T04:03:08.170Z,-7.2346,155.0421,11.12,5.3,mb,,34,4.164,0.97,us,us100044dd,2022-05-03T17:36:47.762Z,"112 km SSW of Panguna, Papua New Guinea",earthquake,8,3.7,0.043,185,reviewed,us,us
2015-12-06T05:16:08.370Z,5.1379,94.6846,49.45,4.6,mb,,161,2.255,0.79,us,us100044dv,2016-03-02T03:36:34.040Z,"84 km WSW of Banda Aceh, Indonesia",earthquake,9.8,8.1,0.103,28,reviewed,us,us
2015-12-06T08:53:28.450Z,-59.1301,-25.7922,50.04,4.8,mb,,83,7.627,0.94,us,us100044ec,2016-03-02T03:36:34.040Z,"South Sandwich Islands region",earthquake,5,6.3,0.08,48,reviewed,us,us
2015-12-06T09:13:01.690Z,-30.0631,-176.2836,27.35,4.7,mb,,85,1.648,1.17,us,us100044ef,2016-11-10T22:03:38.283Z,"Kermadec Islands region",earthquake,10.6,4.2,0.096,33,reviewed,us,us
2015-12-06T10:19:12.870Z,28.9672,142.3294,22.38,4.6,mb,,133,1.868,0.5,us,us100044eu,2016-03-02T03:36:34.040Z,"Bonin Islands, Japan region",earthquake,10.1,5.8,0.116,22,reviewed,us,us
2015-12-06T10:23:53.970Z,-0.1364,125.2131,49.22,4.6,mb,,57,2.334,1.06,us,us100044ev,2016-03-02T03:36:34.040Z,"162 km SSE of Tondano, Indonesia",earthquake,7.7,8.5,0.105,27,reviewed,us,us
2015-12-06T10:44:15.160Z,39.6413,21.1958,2.51,4.5,mb,,42,1.029,0.86,us,us100044ex,2016-03-02T03:36:34.040Z,"14 km S of Metsovo, Greece",earthquake,3,5.2,0.156,12,reviewed,us,us
2015-12-06T12:27:55.970Z,-23.149,-67.5554,148.23,4.6,mb,,59,1.359,1.31,us,us100044fc,2016-03-02T03:36:34.040Z,"71 km ESE of San Pedro de Atacama, Chile",earthquake,6.6,4.9,0.117,22,reviewed,us,us
2015-12-06T14:52:10.060Z,-23.8118,179.0751,556.76,4.6,mb,,87,6.039,0.96,us,us100044g1,2016-03-02T03:36:34.040Z,"south of the Fiji Islands",earthquake,12.6,8.7,0.082,44,reviewed,us,us
2015-12-06T16:06:36.590Z,37.3127,71.511,109.67,4.5,mb,,86,0.247,0.76,us,us100044g6,2016-03-02T03:36:34.040Z,"19 km S of Khorugh, Tajikistan",earthquake,6.2,4.8,0.163,11,reviewed,us,us
