time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-04-02T04:10:10.000Z,-17.8607,-178.5831,560,5.9,mww,,20,3.207,0.67,us,us10001t0z,2022-05-03T18:23:48.575Z,"223 km E of Levuka, Fiji",earthquake,3.3,1.9,,,reviewed,us,us
2015-04-02T07:42:02.000Z,-28.65,-70.807,45.1,4.7,mww,,,,1.26,us,us10001t29,2022-07-28T05:50:52.963Z,"9 km SSW of Vallenar, Chile",earthquake,6.6,4.5,,,reviewed,guc,us
2015-04-02T09:19:41.040Z,-5.5855,152.8713,36.55,4.7,mb,,131,1.554,1.02,us,us10001t2q,2015-06-16T01:00:23.040Z,"New Britain region, Papua New Guinea",earthquake,10.7,7.4,0.092,36,reviewed,us,us
2015-04-02T10:39:46.790Z,-23.8604,-179.6767,535.71,4.6,mb,,200,6.444,0.67,us,us200025m0,2015-06-16T01:00:23.040Z,"south of the Fiji Islands",earthquake,15.1,18,0.103,28,reviewed,us,us
2015-04-02T12:41:21.440Z,6.4875,126.8086,196.74,4.6,mb,,115,5.704,0.79,us,us10001t3m,2015-06-16T01:00:23.040Z,"67 km SE of Bobon, Philippines",earthquake,9.9,8,0.069,63,reviewed,us,us
2015-04-02T12:53:51.500Z,-30.1115,-178.8423,12.89,4.7,mb,,76,1.173,0.75,us,us10001t3u,2015-06-16T01:00:23.040Z,"Kermadec Islands, New Zealand",earthquake,9.1,3.8,0.142,21,reviewed,us,us
2015-04-02T13:26:08.330Z,-30.4118,-178.8414,49.93,4.7,mb,,146,1.407,0.69,us,us200025m2,2015-06-16T01:00:23.040Z,"Kermadec Islands, New Zealand",earthquake,12.6,8.4,0.183,9,reviewed,us,us
2015-04-02T13:54:28.820Z,24.9812,145.9814,34.12,4.8,mb,,68,4.012,0.93,us,us10001t43,2015-06-16T01:00:23.040Z,"East of the Volcano Islands",earthquake,8.1,4.2,0.101,30,reviewed,us,us
2015-04-02T15:01:54.130Z,-5.0597,152.9516,20.72,4.6,mb,,67,7.186,0.91,us,us200025m4,2015-06-16T01:00:23.040Z,"109 km SE of Kokopo, Papua New Guinea",earthquake,10.2,3.9,0.132,17,reviewed,us,us
2015-04-02T16:18:05.540Z,-35.679,-101.5145,11.59,4.8,mb,,166,24.39,0.69,us,us200025ma,2015-06-16T01:00:23.040Z,"southeast of Easter Island",earthquake,12,4.4,0.115,23,reviewed,us,us
2015-04-02T17:42:51.750Z,-23.1359,179.397,538.46,4.7,mb,,72,5.509,1.14,us,us10001ta6,2015-06-16T01:00:23.040Z,"south of the Fiji Islands",earthquake,10.3,6.8,0.068,66,reviewed,us,us
2015-04-02T18:07:10.030Z,-35.5184,-98.7841,15.7,4.6,mb,,194,20.82,0.83,us,us10001taf,2015-06-16T01:00:23.040Z,"southeast of Easter Island",earthquake,21.1,7.1,0.1,30,reviewed,us,us
2015-04-02T19:04:42.570Z,38.6212,142.0475,59.42,4.5,mb,,77,1.242,1.28,us,us10001tb2,2022-07-28T05:56:15.541Z,"57 km SSE of ?funato, Japan",earthquake,1.8,6.4,0.057,90,reviewed,us,us
2015-04-02T20:17:02.090Z,-5.3175,152.6553,27.46,4.5,mb,,150,1.221,0.59,us,us10001tca,2015-06-16T01:00:24.040Z,"115 km SSE of Kokopo, Papua New Guinea",earthquake,10.3,6.9,0.111,24,reviewed,us,us
2015-04-02T20:23:38.420Z,-5.5761,153.1062,18.84,4.5,mb,,108,1.665,0.6,us,us200025mh,2015-06-16T01:00:24.040Z,"164 km SE of Kokopo, Papua New Guinea",earthquake,10,5,0.113,23,reviewed,us,us
2015-04-02T20:51:09.300Z,-6.4607,146.9203,37.18,5.4,mb,,12,2.934,0.93,us,us10001td7,2022-07-28T05:57:13.951Z,"30 km NNW of Lae, Papua New Guinea",earthquake,6.6,2.8,0.043,182,reviewed,us,us
2015-04-02T21:49:04.530Z,-4.3183,143.2625,126.61,4.7,mb,,34,3.119,0.8,us,us10001tfc,2015-06-16T01:00:24.040Z,"50 km ESE of Ambunti, Papua New Guinea",earthquake,7.7,6.3,0.074,56,reviewed,us,us
2015-04-03T00:24:35.510Z,-5.639,152.9786,25.39,4.9,mb,,67,1.651,0.68,us,us10001tgn,2015-06-16T01:00:24.040Z,"163 km SSE of Kokopo, Papua New Guinea",earthquake,7.8,4.7,0.061,85,reviewed,us,us
2015-04-03T01:58:59.200Z,-20.7785,-67.7266,159.21,4.6,mb,,64,1.48,1.14,us,us10001th6,2022-07-28T06:00:59.344Z,"98 km WSW of Colchani, Bolivia",earthquake,7.1,6,0.047,132,reviewed,us,us
2015-04-03T04:33:37.670Z,49.9991,156.1467,93.7,4.8,mb,,109,3.26,0.64,us,us10001thw,2015-06-16T01:00:24.040Z,"75 km S of Severo-Kuril’sk, Russia",earthquake,9.6,5.9,0.036,234,reviewed,us,us
2015-04-03T06:04:16.200Z,1.7534,89.6139,10,4.8,mb,,147,7.971,1.1,us,us10001ti1,2015-06-16T01:00:24.040Z,"North Indian Ocean",earthquake,6.1,1.9,0.075,55,reviewed,us,us
2015-04-03T08:29:30.293Z,67.5484,-145.6949,10.7,4.6,ml,,,,0.85,ak,ak01549xx0v9,2023-07-26T14:32:17.301Z,"64 km S of Arctic Village, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2015-04-03T09:11:49.010Z,-5.6018,153.1195,35,4.9,mb,,68,1.694,0.88,us,us10001tj2,2015-06-16T01:00:24.040Z,"168 km SE of Kokopo, Papua New Guinea",earthquake,7.2,1.9,0.061,85,reviewed,us,us
2015-04-03T09:32:51.130Z,-7.2002,-13.2114,10,4.6,mb,,80,1.351,1.22,us,us200025n8,2015-06-16T01:00:24.040Z,"155 km ENE of Georgetown, Saint Helena",earthquake,9.6,1.2,0.165,11,reviewed,us,us
2015-04-03T09:35:20.740Z,-7.0673,-13.1406,10,4.8,mb,,115,1.483,0.98,us,us200025n9,2015-06-16T01:00:24.040Z,"169 km NE of Georgetown, Saint Helena",earthquake,9.1,1.9,0.124,20,reviewed,us,us
2015-04-03T10:31:17.440Z,-30.2032,-178.8497,10,5.3,mb,,65,1.246,1.23,us,us10001tjh,2022-05-03T17:18:41.468Z,"Kermadec Islands, New Zealand",earthquake,6.3,1.7,0.059,96,reviewed,us,us
2015-04-03T10:47:45.420Z,-5.587,152.9716,13.08,4.8,mb,,75,1.603,0.89,us,us10001tjk,2015-06-16T01:00:24.040Z,"158 km SSE of Kokopo, Papua New Guinea",earthquake,4.2,3.9,0.068,67,reviewed,us,us
2015-04-03T12:23:55.350Z,23.255,94.263,109.7,4.5,mb,,129,3.179,0.79,us,us200025np,2015-06-16T01:00:25.040Z,"45 km SSW of Mawlaik, Myanmar",earthquake,8.6,9.6,0.163,11,reviewed,us,us
2015-04-03T12:32:38.670Z,-23.0158,-176.3463,59.21,5.5,mwc,,35,6.364,0.83,us,us10001tjy,2016-11-10T21:47:01.439Z,"235 km SSW of Vaini, Tonga",earthquake,8.4,4.4,,,reviewed,us,gcmt
2015-04-03T12:36:58.000Z,13.004,-88.729,62.2,4.6,mb,,,,1.14,us,us10001tk0,2015-06-16T01:00:25.040Z,"36 km SSW of Puerto El Triunfo, El Salvador",earthquake,3.8,5.3,0.036,235,reviewed,snet,us
2015-04-03T12:45:21.710Z,10.5197,93.3413,104.21,4.6,mb,,128,1.272,1.08,us,us10001tkc,2015-06-16T01:00:25.040Z,"142 km SSE of Port Blair, India",earthquake,9.6,5.8,0.082,44,reviewed,us,us
2015-04-03T17:44:03.160Z,-17.3488,-176.978,379.17,5.2,mb,,19,4.757,1.2,us,us10001tmh,2022-05-03T18:37:42.074Z,"Fiji region",earthquake,7.7,3.7,0.029,397,reviewed,us,us
2015-04-03T17:49:00.410Z,46.7843,152.5858,66.75,4.7,mb,,149,7.136,0.82,us,us200025nq,2015-06-16T01:00:25.040Z,"Kuril Islands",earthquake,9.5,7,0.133,18,reviewed,us,us
2015-04-03T18:31:10.050Z,-36.0117,-73.4359,15.61,4.5,mwr,,143,0.893,0.69,us,us10001tn5,2015-06-16T01:00:25.040Z,"79 km NNW of Tomé, Chile",earthquake,6.7,3.9,0.075,17,reviewed,us,us
2015-04-03T18:32:29.650Z,9.4633,-83.767,22.89,4.5,mwr,,113,0.119,1.35,us,us200025nu,2015-06-16T01:00:25.040Z,"13 km NW of San Isidro, Costa Rica",earthquake,3.4,4.4,0.063,24,reviewed,us,us
2015-04-03T18:42:38.060Z,9.4867,-83.7983,11.78,4.6,mwr,,46,0.157,1.42,us,us10001tnh,2022-07-28T06:01:56.991Z,"17 km NW of San Isidro, Costa Rica",earthquake,3.9,3.7,0.065,23,reviewed,us,us
2015-04-03T18:48:42.360Z,0.3913,122.0469,123.62,4.8,mb,,51,1.597,0.98,us,us10001tni,2015-06-16T01:00:25.040Z,"114 km W of Gorontalo, Indonesia",earthquake,7.6,6.5,0.061,84,reviewed,us,us
2015-04-03T19:22:25.860Z,-5.0445,153.0379,53.23,5.2,mb,,47,1.215,0.86,us,us10001tnz,2022-05-03T17:18:47.131Z,"115 km SE of Kokopo, Papua New Guinea",earthquake,7.2,4,0.047,149,reviewed,us,us
2015-04-03T20:35:03.730Z,37.1602,142.3951,16.65,4.5,mb,,120,1.459,0.97,us,us200025nz,2015-06-16T01:00:25.040Z,"128 km ESE of Namie, Japan",earthquake,6.9,4.2,0.086,40,reviewed,us,us
2015-04-03T21:17:54.770Z,-6.2934,147.7519,30,5.9,mww,,10,3.146,0.97,us,us10001tqi,2022-07-28T06:02:56.474Z,"31 km NNW of Finschhafen, Papua New Guinea",earthquake,5.9,1.7,,,reviewed,us,us
2015-04-03T21:53:02.140Z,-5.5376,152.5612,10,4.6,mb,,91,1.395,0.9,us,us10001tqx,2015-06-16T01:00:25.040Z,"136 km SSE of Kokopo, Papua New Guinea",earthquake,7.7,1.9,0.101,29,reviewed,us,us
2015-04-04T01:34:19.620Z,-56.1266,-27.2346,74.84,4.9,mb,,57,5.611,0.66,us,us10001tth,2015-06-16T01:00:26.040Z,"South Sandwich Islands region",earthquake,11.5,5.5,0.089,39,reviewed,us,us
2015-04-04T04:08:36.540Z,-5.3415,152.87,30.15,5.1,mb,,29,1.342,0.75,us,us10001tui,2015-06-16T01:00:26.040Z,"128 km SSE of Kokopo, Papua New Guinea",earthquake,5.9,3.4,0.045,157,reviewed,us,us
2015-04-04T04:38:20.000Z,38.315,20.525,11.2,4.6,mb,,,,1.2,us,us10001tup,2015-06-16T01:00:26.040Z,"12 km WNW of Sámi, Greece",earthquake,5.8,4.2,0.081,45,reviewed,the,us
2015-04-04T05:27:12.810Z,-17.6353,-174.1136,82.27,4.6,mb,,116,4.333,1.17,us,us10001tvb,2015-06-16T01:00:26.040Z,"113 km N of Neiafu, Tonga",earthquake,12.1,6.6,0.063,75,reviewed,us,us
2015-04-04T08:06:18.250Z,-2.7838,127.6915,18.11,5.3,mwb,,24,3.546,0.87,us,us10001tvx,2022-05-03T17:18:52.733Z,"114 km NNW of Ambon, Indonesia",earthquake,4.2,3.1,0.066,22,reviewed,us,us
2015-04-04T11:07:45.490Z,50.682,-173.3363,10,4.5,mb,,192,1.614,0.83,us,us10001tx5,2023-07-26T14:36:29.555Z,"178 km SSE of Atka, Alaska",earthquake,4.8,1.9,0.042,165,reviewed,us,us
2015-04-04T12:11:29.880Z,-5.4601,152.9948,34.26,4.7,mb,,75,1.508,0.74,us,us10001txb,2015-06-16T01:00:26.040Z,"147 km SSE of Kokopo, Papua New Guinea",earthquake,8.8,5.4,0.082,45,reviewed,us,us
2015-04-04T12:31:05.680Z,-20.1043,-177.6822,524.92,4.5,mb,,116,4.669,0.61,us,us10001txd,2015-06-16T01:00:26.040Z,"282 km WNW of Haveluloto, Tonga",earthquake,6.9,5.5,0.04,183,reviewed,us,us
2015-04-04T17:48:47.960Z,-6.0735,130.6717,111.53,5.1,mwb,,21,1.996,1.07,us,us10001tzj,2015-06-16T01:00:27.040Z,"235 km WSW of Tual, Indonesia",earthquake,6.4,4.7,0.058,29,reviewed,us,us
2015-04-05T00:07:49.060Z,12.704,-88.1528,68.39,5.3,mwb,,36,1.094,0.82,us,us10001u1e,2022-07-28T06:16:37.991Z,"55 km S of Intipucá, El Salvador",earthquake,6.1,2.2,0.04,61,reviewed,us,us
2015-04-05T05:18:06.870Z,-31.8494,57.3506,10,4.5,mb,,67,15.697,0.71,us,us200026dh,2015-06-16T01:00:27.040Z,"Southwest Indian Ridge",earthquake,9.7,1.8,0.135,16,reviewed,us,us
2015-04-05T05:57:23.000Z,-11.67,-78.05,39,4.6,ml,,,,1.2,us,us20002dq5,2015-06-16T01:00:27.040Z,"78 km SW of Caleta de Carquín, Peru",earthquake,15.7,10.1,,,reviewed,lim,lim
2015-04-05T06:55:00.550Z,16.073,-98.6383,10,4.9,mb,,148,0.584,1.16,us,us10001u2u,2022-07-28T06:21:15.476Z,"36 km SW of Santiago Tepextla, Mexico",earthquake,4.2,1.8,0.032,310,reviewed,us,us
2015-04-05T08:32:48.330Z,-41.0258,-90.8082,10,4.7,mb,,81,12.911,0.48,us,us200026di,2015-06-16T01:00:27.040Z,"southeast of Easter Island",earthquake,13.8,1.9,0.09,37,reviewed,us,us
2015-04-05T08:34:48.720Z,-40.9877,-91.273,10,4.7,mb,,142,13.261,0.6,us,us10001u4w,2015-06-16T01:00:27.040Z,"West Chile Rise",earthquake,6.3,1.9,0.064,74,reviewed,us,us
2015-04-05T08:35:34.680Z,-5.3912,152.5904,35,5.3,mb,,23,1.265,0.79,us,us10001u30,2015-06-16T01:00:27.040Z,"121 km SSE of Kokopo, Papua New Guinea",earthquake,8,1.9,0.044,169,reviewed,us,us
2015-04-05T09:47:56.460Z,-2.0433,128.106,48.51,4.8,mb,,63,2.892,0.59,us,us10001u3c,2015-06-16T01:00:28.040Z,"169 km NNW of Amahai, Indonesia",earthquake,7.3,6.3,0.074,56,reviewed,us,us
2015-04-05T13:00:43.890Z,-9.3061,110.3196,40.25,4.7,mb,,86,1.399,0.77,us,us10001u3t,2015-06-16T01:00:28.040Z,"149 km S of Pundong, Indonesia",earthquake,7.6,3.4,0.073,56,reviewed,us,us
2015-04-05T17:27:54.280Z,-0.8478,120.3717,36.94,4.5,mb,,77,1.988,1.15,us,us10001u4r,2015-06-16T01:00:28.040Z,"56 km E of Palu, Indonesia",earthquake,6.3,6.7,0.164,12,reviewed,us,us
2015-04-05T18:20:26.590Z,-9.7537,110.5096,32.57,4.5,mb,,171,1.829,1.29,us,us200026e0,2015-06-16T01:00:28.040Z,"200 km S of Pundong, Indonesia",earthquake,12.1,4.7,0.192,8,reviewed,us,us
2015-04-05T18:21:00.600Z,15.998,-98.673,16.1,4.5,mb,,,,1.45,us,us10001u5d,2015-06-16T01:00:28.040Z,"44 km SSW of Santiago Tepextla, Mexico",earthquake,5.2,5.8,0.118,21,reviewed,unm,us
2015-04-05T18:29:45.800Z,16.02,-98.703,16,4.7,mb,,,,1.66,us,us10001u5f,2015-06-16T01:00:28.040Z,"44 km SW of Santiago Tepextla, Mexico",earthquake,4.4,5,0.067,68,reviewed,unm,us
2015-04-05T18:35:47.400Z,-21.1457,-178.5652,555.69,4.8,mb,,133,4.65,1,us,us10001u5g,2015-06-16T01:00:28.040Z,"Fiji region",earthquake,13,7.2,0.058,91,reviewed,us,us
2015-04-05T20:50:26.400Z,24.0008,121.578,25.2,4.5,mb,,81,0.172,1.14,us,us10001u5w,2015-06-16T01:00:28.040Z,"3 km NW of Hualien City, Taiwan",earthquake,3.5,5.6,0.205,7,reviewed,us,us
2015-04-05T20:51:39.730Z,-5.5476,152.7221,8,5.5,mwb,,73,1.457,0.97,us,us10001u5v,2022-05-03T17:18:58.100Z,"142 km SSE of Kokopo, Papua New Guinea",earthquake,7.5,1.8,0.045,48,reviewed,us,us
2015-04-06T03:15:15.940Z,-59.6592,-25.828,78.91,4.5,mb,,112,7.928,1.27,us,us200026f8,2015-06-16T01:00:29.040Z,"South Sandwich Islands region",earthquake,14.3,8,0.131,17,reviewed,us,us
2015-04-06T04:58:41.170Z,42.959,145.29,31.57,4.6,mb,,82,1.838,0.72,us,us10001u9h,2015-06-16T01:00:29.040Z,"46 km SSW of Nemuro, Japan",earthquake,7.8,4.1,0.053,107,reviewed,us,us
2015-04-06T06:06:48.190Z,0.6727,-29.4173,10,4.7,mb,,102,9.143,0.78,us,us200026f9,2015-06-16T01:00:29.040Z,"central Mid-Atlantic Ridge",earthquake,6.4,1.9,0.137,16,reviewed,us,us
2015-04-06T06:56:57.140Z,-5.8076,151.9359,35,4.7,mb,,70,1.621,0.77,us,us10001u9x,2015-06-16T01:00:29.040Z,"166 km SSW of Kokopo, Papua New Guinea",earthquake,11.7,1.9,0.078,50,reviewed,us,us
2015-04-06T07:41:27.740Z,4.3554,125.9855,157.49,4.5,mb,,143,2.726,1.02,us,us200026fb,2015-06-16T01:00:29.040Z,"129 km SSE of Sarangani, Philippines",earthquake,7.4,11.1,0.15,13,reviewed,us,us
2015-04-06T07:47:25.630Z,53.1697,108.3185,10,4.6,mb,,49,3.227,0.86,us,us10001ua5,2015-06-16T01:00:29.040Z,"25 km NNE of Turka, Russia",earthquake,7.8,1.8,0.057,93,reviewed,us,us
2015-04-06T07:52:53.600Z,-8.7281,159.1076,140.8,4.9,mb,,45,1.089,0.88,us,us10001ua6,2015-06-16T01:00:29.040Z,"83 km SW of Buala, Solomon Islands",earthquake,8.7,5.4,0.039,213,reviewed,us,us
2015-04-06T10:45:37.040Z,-5.0057,153.0233,54.54,4.5,mb,,111,1.178,0.63,us,us200026fe,2015-06-16T01:00:29.040Z,"111 km SE of Kokopo, Papua New Guinea",earthquake,10.6,7.3,0.135,16,reviewed,us,us
2015-04-06T10:45:41.080Z,-1.4648,-77.5592,186.61,4.5,mb,,140,1.911,0.74,us,us10001ub3,2015-06-16T01:00:29.040Z,"49 km E of Puyo, Ecuador",earthquake,9.6,6.2,0.039,191,reviewed,us,us
2015-04-06T10:58:31.930Z,1.9057,-96.9549,10,4.9,mb,,89,14.178,0.65,us,us10001ub5,2015-06-16T01:00:29.040Z,"west of the Galapagos Islands",earthquake,9.2,1.9,0.03,344,reviewed,us,us
2015-04-06T11:37:30.230Z,24.5071,122.6897,85.61,4.6,mb,,53,0.295,0.72,us,us10001ub8,2015-06-16T01:00:29.040Z,"31 km W of Yonakuni, Japan",earthquake,7.2,5.8,0.051,114,reviewed,us,us
2015-04-06T14:03:53.400Z,15.5732,147.8895,17.82,4.5,mb,,75,2.045,0.82,us,us200026fh,2015-06-16T01:00:29.040Z,"232 km E of Saipan, Northern Mariana Islands",earthquake,9.6,4.3,0.075,52,reviewed,us,us
2015-04-06T14:06:07.030Z,-15.1637,-173.1813,10,4.7,mb,,241,30.228,0.45,us,us200026fz,2015-06-16T01:00:29.040Z,"109 km NE of Hihifo, Tonga",earthquake,14.5,2,0.246,8,reviewed,us,us
2015-04-06T16:09:47.930Z,0.2777,125.4963,66.57,4.7,mb,,46,1.933,1.08,us,us10001ud3,2015-06-16T01:00:30.040Z,"130 km SSE of Tondano, Indonesia",earthquake,7.1,1.8,0.071,59,reviewed,us,us
2015-04-06T16:42:31.550Z,35.2997,27.5841,16.53,4.5,mb,,52,0.424,0.75,us,us10001udq,2015-06-16T01:00:30.040Z,"40 km SE of Karpathos, Greece",earthquake,5.2,4.2,0.069,62,reviewed,us,us
2015-04-06T17:52:56.640Z,-24.4602,-177.6656,193.31,4.6,mb,,123,4.771,0.91,us,us200026fj,2015-06-16T01:00:30.040Z,"south of the Fiji Islands",earthquake,14.4,7.7,0.085,41,reviewed,us,us
2015-04-06T20:56:36.270Z,-15.2314,167.4244,113.13,4.7,mb,,97,0.302,0.9,us,us200026fn,2015-06-16T01:00:30.040Z,"42 km NE of Luganville, Vanuatu",earthquake,7.6,5.5,0.112,24,reviewed,us,us
2015-04-06T23:44:42.530Z,1.5494,67.9765,10,4.5,mb,,92,8.387,1.03,us,us200026fu,2015-06-16T01:00:30.040Z,"Carlsberg Ridge",earthquake,8.1,1.9,0.099,30,reviewed,us,us
2015-04-07T00:46:21.830Z,-15.1676,-173.2247,30,6.3,mww,,36,1.878,1.07,us,us10001v8k,2022-07-28T06:40:51.944Z,"106 km NE of Hihifo, Tonga",earthquake,7.1,1.7,,,reviewed,us,us
