time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-07-01T12:56:42.370Z,-4.7372,133.9869,10,4.5,mb,,138,2.503,1.22,us,us20002xqv,2015-09-02T22:37:27.040Z,"Near the south coast of Papua, Indonesia",earthquake,8.1,1.6,0.139,17,reviewed,us,us
2015-07-01T14:30:21.730Z,-52.2069,159.5935,10,5.7,mww,,53,2.327,0.94,us,usd0005u42,2022-05-03T19:03:04.362Z,"Macquarie Island region",earthquake,5.1,1.6,,,reviewed,us,us
2015-07-01T15:05:20.170Z,-26.1942,-11.5843,10,4.9,mb,,38,27.754,1.01,us,us10002mtk,2015-09-02T22:37:27.040Z,"southern Mid-Atlantic Ridge",earthquake,11.9,1.8,0.063,79,reviewed,us,us
2015-07-01T15:34:43.950Z,-31.9635,-177.9226,10,4.7,mb,,136,2.709,0.84,us,us20002xqq,2015-09-02T22:37:27.040Z,"Kermadec Islands region",earthquake,10.5,1.8,0.127,19,reviewed,us,us
2015-07-01T18:24:42.070Z,-60.322,-35.2706,13.76,5.3,mb,,27,6.09,0.89,us,us10002mvf,2022-05-03T17:28:20.845Z,"Scotia Sea",earthquake,9.3,2.8,0.067,75,reviewed,us,us
2015-07-01T19:35:21.460Z,-10.9911,162.5558,12,6,mww,,24,2.995,0.77,us,us10002mw0,2022-05-03T19:02:58.666Z,"91 km SE of Kirakira, Solomon Islands",earthquake,7.7,1.7,,,reviewed,us,us
2015-07-01T19:39:26.310Z,-31.3127,179.8482,407.06,4.6,mb,,132,2.818,0.52,us,us20002xqz,2015-09-02T22:37:27.040Z,"Kermadec Islands region",earthquake,15.8,5.2,0.165,11,reviewed,us,us
2015-07-01T22:29:02.170Z,20.0937,121.4988,27.02,4.6,mb,,105,2.714,0.59,us,us20002xr3,2015-09-02T22:37:27.040Z,"63 km SW of Basco, Philippines",earthquake,7.5,5.6,0.082,44,reviewed,us,us
2015-07-02T06:05:43.310Z,38.4988,141.8784,35,4.8,mb,,130,1.063,0.77,us,us10002mym,2022-07-31T16:21:21.783Z,"51 km E of Ishinomaki, Japan",earthquake,7,1.9,0.048,134,reviewed,us,us
2015-07-02T07:03:23.950Z,53.0919,173.0875,26.7,4.8,mb,,98,0.713,0.87,us,us10002mzc,2023-07-26T20:38:33.024Z,"28 km NNW of Attu Station, Alaska",earthquake,7.9,4.8,0.054,104,reviewed,us,us
2015-07-02T07:04:31.780Z,-7.4514,120.2195,413.44,4.9,mb,,49,2.319,0.8,us,us10002mzb,2015-09-30T00:20:50.040Z,"121 km NNE of Labuan Bajo, Indonesia",earthquake,9.6,6.8,0.071,63,reviewed,us,us
2015-07-02T07:18:24.020Z,34.4513,73.7102,10,5.3,mb,,40,0.878,1.05,us,us10002mzg,2022-07-31T16:22:17.052Z,"23 km ENE of Muzaffar?b?d, Pakistan",earthquake,5.3,1.8,0.06,92,reviewed,us,us
2015-07-02T07:26:49.230Z,-34.7042,-16.1836,10,5.2,mwc,,45,3.927,0.92,us,us10002mzh,2016-11-10T21:48:31.795Z,"southern Mid-Atlantic Ridge",earthquake,10.3,1.8,,,reviewed,us,gcmt
2015-07-02T13:36:21.990Z,11.8696,142.4404,57.7,4.6,mb,,67,16.44,0.74,us,us10002n0a,2015-09-30T00:20:51.040Z,"287 km WSW of Merizo Village, Guam",earthquake,11.7,8.4,0.093,35,reviewed,us,us
2015-07-02T14:47:43.380Z,-31.143,-177.7587,10,4.7,mb,,161,1.897,1.4,us,us20002xye,2015-09-30T00:20:51.040Z,"Kermadec Islands region",earthquake,11,1.9,0.137,16,reviewed,us,us
2015-07-02T14:48:58.840Z,-32.4712,-178.4033,39.13,4.7,mb,,214,6.838,0.75,us,us20002xyt,2015-09-30T00:20:51.040Z,"south of the Kermadec Islands",earthquake,14.8,13.6,0.166,11,reviewed,us,us
2015-07-02T15:01:10.680Z,-5.9195,147.3155,86.61,5.2,mb,,14,3.466,1.04,us,us10002n0i,2022-07-31T16:24:23.157Z,"91 km NW of Finschhafen, Papua New Guinea",earthquake,7.1,4.4,0.042,184,reviewed,us,us
2015-07-02T15:07:39.080Z,30.0303,143.1755,34.28,4.7,mb,,84,3.051,1.04,us,us20002xyl,2015-09-30T00:20:51.040Z,"Izu Islands, Japan region",earthquake,7.4,2.4,0.062,80,reviewed,us,us
2015-07-02T16:18:34.500Z,-32.2046,-177.8312,8.93,4.7,mb,,167,2.951,1.01,us,us20002xyf,2015-09-30T00:20:51.040Z,"south of the Kermadec Islands",earthquake,10.2,5.2,0.147,14,reviewed,us,us
2015-07-02T16:37:59.720Z,-17.6535,-178.4763,576.02,4.6,mb,,119,3.309,0.8,us,us20002xyg,2015-09-30T00:20:51.040Z,"238 km ENE of Levuka, Fiji",earthquake,16.2,9.4,0.119,21,reviewed,us,us
2015-07-02T19:06:27.150Z,-32.3054,-176.191,39.61,5,mb,,275,3.397,0.44,us,us10002n2l,2015-09-30T00:20:51.040Z,"south of the Kermadec Islands",earthquake,19,8.3,0.1,32,reviewed,us,us
2015-07-02T19:07:24.670Z,-37.3768,-74.0988,11.25,4.5,mb,,156,2.941,0.9,us,us10002n2j,2015-09-30T00:20:51.040Z,"47 km WNW of Lebu, Chile",earthquake,9.5,5.7,0.139,15,reviewed,us,us
2015-07-02T19:22:42.200Z,-31.9551,-178.0273,16.3,5,mb,,67,2.702,0.84,us,us10002n2x,2015-09-30T00:20:51.040Z,"Kermadec Islands region",earthquake,9.9,3.6,0.064,78,reviewed,us,us
2015-07-02T19:47:55.570Z,-31.9846,-178.2028,10,4.5,mb,,175,2.74,0.13,us,us20002xyj,2015-09-30T00:20:51.040Z,"Kermadec Islands region",earthquake,10.2,2,0.242,5,reviewed,us,us
2015-07-02T20:25:10.040Z,-46.3735,166.1429,21.25,4.5,mb,,76,0.426,0.78,us,us10002n3h,2015-09-30T00:20:51.040Z,"144 km W of Riverton, New Zealand",earthquake,7,4.1,0.15,13,reviewed,us,us
2015-07-02T20:33:04.760Z,-3.5456,126.7828,69.6,4.6,mb,,50,4.328,1,us,us10002n3p,2015-09-30T00:20:51.040Z,"156 km W of Ambon, Indonesia",earthquake,8.5,8.2,0.087,40,reviewed,us,us
2015-07-02T21:21:55.440Z,-19.5322,-172.8792,10,4.7,mb,,102,2.824,1.18,us,us20002xyq,2015-09-30T00:20:51.040Z,"151 km SE of Neiafu, Tonga",earthquake,7,1.9,0.117,22,reviewed,us,us
2015-07-02T22:31:28.180Z,-22.998,-14.0769,10,4.8,mb,,65,27.098,0.63,us,us10002n4f,2015-09-30T00:20:51.040Z,"southern Mid-Atlantic Ridge",earthquake,12.3,1.9,0.093,36,reviewed,us,us
2015-07-02T23:51:32.260Z,-41.3483,86.8343,10,4.6,mb,,169,25.551,0.5,us,us20002xyp,2015-09-30T00:20:51.040Z,"southeast Indian Ridge",earthquake,15.7,1.9,0.151,13,reviewed,us,us
2015-07-03T00:24:30.640Z,-15.0594,-173.4039,19.01,4.5,mb,,111,1.946,0.9,us,us20002ywm,2015-09-30T00:20:51.040Z,"107 km NNE of Hihifo, Tonga",earthquake,5,5.7,0.135,16,reviewed,us,us
2015-07-03T00:37:45.350Z,13.1543,93.2895,50.79,4.8,mb,,64,1.582,0.56,us,us10002n4u,2015-09-30T00:20:52.040Z,"172 km NNE of Bamboo Flat, India",earthquake,8.7,7.5,0.06,86,reviewed,us,us
2015-07-03T01:07:47.290Z,37.4593,78.1542,20,6.4,mww,,15,4.272,1.03,us,us10002n4w,2022-07-31T16:29:16.737Z,"57 km WNW of Zangguy, China",earthquake,6.7,1.7,,,reviewed,us,us
2015-07-03T01:13:13.910Z,37.3086,78.1194,10,4.9,mb,,161,4.421,1.17,us,us20002yyf,2015-09-30T00:20:52.040Z,"57 km W of Zangguy, China",earthquake,11.8,1.9,0.28,4,reviewed,us,us
2015-07-03T01:13:37.340Z,-15.4598,168.2795,54.02,4.9,mb,,59,5.38,0.94,us,us20002ywq,2015-09-30T00:20:52.040Z,"115 km NE of Norsup, Vanuatu",earthquake,11.5,6.2,0.126,20,reviewed,us,us
2015-07-03T01:17:48.030Z,37.5644,77.9969,10,4.8,mb,,51,4.162,1.4,us,us10002n53,2015-09-30T00:20:52.040Z,"74 km WNW of Zangguy, China",earthquake,6.9,1.9,0.176,12,reviewed,us,us
2015-07-03T01:22:50.040Z,37.6516,78.1287,10,4.5,mb,,209,4.08,1.04,us,us20002ywr,2015-09-30T00:20:52.040Z,"69 km NW of Zangguy, China",earthquake,6,2,0.272,4,reviewed,us,us
2015-07-03T01:25:11.100Z,37.5234,78.1121,10,4.7,mb,,107,4.207,0.93,us,us20002yws,2015-09-30T00:20:52.040Z,"63 km WNW of Zangguy, China",earthquake,8.7,1.7,0.13,18,reviewed,us,us
2015-07-03T01:31:23.110Z,37.3901,77.934,10,4.6,mb,,80,4.334,0.96,us,us10002n58,2015-09-30T00:20:52.040Z,"southern Xinjiang, China",earthquake,5.3,1.9,0.109,25,reviewed,us,us
2015-07-03T01:44:44.450Z,37.4606,78.0286,10,4.7,mb,,96,4.266,0.87,us,us10002n5c,2015-09-30T00:20:52.040Z,"southern Xinjiang, China",earthquake,7.4,1.8,0.062,78,reviewed,us,us
2015-07-03T02:12:48.410Z,0.5817,-27.6,10,4.6,mb,,100,10.451,0.92,us,us10002n5g,2015-09-30T00:20:52.040Z,"central Mid-Atlantic Ridge",earthquake,9.4,1.7,0.113,23,reviewed,us,us
2015-07-03T02:20:32.030Z,11.4867,94.9322,10,4.8,mb,,55,2.15,0.93,us,us10002n5i,2015-09-30T00:20:52.040Z,"239 km E of Port Blair, India",earthquake,7.2,1.7,0.064,83,reviewed,us,us
2015-07-03T02:37:25.460Z,37.5548,78.0162,10,4.5,mb,,95,4.172,0.8,us,us10002n5j,2015-09-30T00:20:52.040Z,"72 km WNW of Zangguy, China",earthquake,8,1.8,0.084,43,reviewed,us,us
2015-07-03T03:11:12.520Z,37.3915,78.1928,10,4.7,mb,,80,4.342,0.91,us,us10002n5n,2015-09-30T00:20:52.040Z,"52 km WNW of Zangguy, China",earthquake,3.8,1.8,0.062,82,reviewed,us,us
2015-07-03T03:16:35.510Z,11.4234,95.032,8.71,5.5,mww,,30,2.254,0.76,us,us10002n5q,2022-05-03T17:26:44.535Z,"250 km E of Port Blair, India",earthquake,3.9,3,,,reviewed,us,us
2015-07-03T03:33:27.230Z,42.0481,141.5163,100.06,4.5,mb,,77,0.795,0.86,us,us10002n5z,2015-09-30T00:20:52.040Z,"52 km SE of Muroran, Japan",earthquake,6.8,5.2,0.061,78,reviewed,us,us
2015-07-03T05:26:09.340Z,-41.4219,86.8605,10,4.6,mb,,64,28.19,0.27,us,us20002ywy,2015-09-30T00:20:53.040Z,"southeast Indian Ridge",earthquake,11.5,1.6,0.132,17,reviewed,us,us
2015-07-03T06:43:21.540Z,10.1691,125.8907,32,6.1,mww,,19,3.095,1.03,us,us10002n6s,2022-07-31T16:33:59.761Z,"23 km NW of Santa Monica, Philippines",earthquake,7.2,1.8,,,reviewed,us,us
2015-07-03T08:38:33.000Z,1.2307,127.269,113.13,4.8,mb,,68,0.466,0.67,us,us10002n7d,2015-09-30T00:20:53.040Z,"50 km NNW of Ternate, Indonesia",earthquake,8.2,6.4,0.111,25,reviewed,us,us
2015-07-03T09:22:58.510Z,-20.4343,-173.9109,10,4.6,mb,,131,3.987,0.82,us,us20002yy9,2015-09-30T00:20:53.040Z,"82 km SE of Pangai, Tonga",earthquake,7.1,2,0.223,6,reviewed,us,us
2015-07-03T11:13:44.340Z,-29.9969,-176.3513,10,4.6,mb,,138,1.564,0.65,us,us20002yxi,2015-09-30T00:20:53.040Z,"Kermadec Islands region",earthquake,10.9,1.8,0.165,11,reviewed,us,us
2015-07-03T15:36:01.170Z,-50.104,-7.6933,10,4.9,mb,,66,18.077,0.98,us,us10002naq,2015-09-30T00:20:53.040Z,"southern Mid-Atlantic Ridge",earthquake,11.9,1.2,0.122,21,reviewed,us,us
2015-07-03T15:44:54.730Z,-10.4712,152.164,31.83,4.5,mb,,123,5.042,1.27,us,us20002yy0,2015-09-30T00:20:53.040Z,"165 km E of Samarai, Papua New Guinea",earthquake,9.3,5.4,0.163,11,reviewed,us,us
2015-07-03T15:53:37.900Z,-32.3261,-178.0199,10,4.7,mb,,161,14.947,0.73,us,us20002yyr,2015-09-30T00:20:53.040Z,"south of the Kermadec Islands",earthquake,10.1,2,0.184,9,reviewed,us,us
2015-07-03T15:54:12.900Z,-10.3022,152.0078,30.25,5,mb,,59,4.86,1.02,us,us10002nas,2022-05-03T17:26:45.701Z,"151 km ENE of Samarai, Papua New Guinea",earthquake,6.2,4.7,0.101,31,reviewed,us,us
2015-07-03T17:16:10.940Z,-41.0554,43.6554,14.38,4.5,mb,,97,19.147,0.51,us,us20002yxx,2015-09-30T00:20:54.040Z,"Prince Edward Islands region",earthquake,14.1,4.9,0.192,8,reviewed,us,us
2015-07-03T20:04:07.080Z,27.7236,84.9064,3.36,4.5,mb,,93,0.362,0.86,us,us10002nbj,2022-07-31T16:48:05.899Z,"34 km NNW of Hetauda, Nepal",earthquake,7.2,4.2,0.065,69,reviewed,us,us
2015-07-03T23:11:30.440Z,16.8596,145.7627,150.19,4.9,mb,,50,0.517,0.87,us,us10002nc9,2015-09-30T00:20:54.040Z,"182 km N of Saipan, Northern Mariana Islands",earthquake,10.2,6.3,0.038,219,reviewed,us,us
2015-07-03T23:21:48.970Z,-27.3639,-176.3328,10,4.6,mb,,61,2.343,0.8,us,us10002nci,2015-09-30T00:20:54.040Z,"Kermadec Islands region",earthquake,8.6,1.8,0.075,53,reviewed,us,us
2015-07-03T23:36:53.450Z,-63.3465,174.4992,10,4.5,mb,,90,14.775,0.9,us,us20002yy7,2015-09-30T00:20:54.040Z,"Balleny Islands region",earthquake,7.5,1.9,0.192,8,reviewed,us,us
2015-07-03T23:43:44.390Z,23.087,143.6726,8.17,4.6,mb,,97,4.213,0.73,us,us20002yy8,2015-09-30T00:20:54.040Z,"Volcano Islands, Japan region",earthquake,9,3.9,0.065,72,reviewed,us,us
2015-07-04T00:44:37.690Z,14.4013,56.2778,10,4.7,mb,,103,2.909,0.82,us,us10002ncq,2015-09-30T00:20:54.040Z,"Owen Fracture Zone region",earthquake,9.8,1.9,0.065,72,reviewed,us,us
2015-07-04T01:33:45.200Z,-4.5671,153.6976,91.9,4.5,mb,,80,1.574,0.69,us,us10002ncw,2015-09-30T00:20:54.040Z,"160 km E of Kokopo, Papua New Guinea",earthquake,10.3,6,0.099,30,reviewed,us,us
2015-07-04T03:55:19.380Z,-31.6649,-177.8123,10,4.5,mb,,182,2.414,0.85,us,us20002z70,2015-09-30T00:20:54.040Z,"Kermadec Islands region",earthquake,11.1,1.9,0.205,7,reviewed,us,us
2015-07-04T04:00:05.090Z,11.9314,-86.6268,89.84,4.5,mb,,82,0.431,0.86,us,us10002nd7,2022-07-31T16:38:32.774Z,"14 km WSW of Villa El Carmen, Nicaragua",earthquake,6.3,5.7,0.045,147,reviewed,us,us
2015-07-04T04:23:50.680Z,38.7407,142.0482,23.99,4.8,mb,,117,1.318,1.06,us,us10002nd9,2015-09-30T00:20:55.040Z,"46 km SE of ?funato, Japan",earthquake,6.7,4.6,0.059,88,reviewed,us,us
2015-07-04T07:42:26.960Z,77.0073,15.7057,10,4.5,mb,,45,1.186,0.68,us,us10002ndk,2015-09-30T00:20:55.040Z,"135 km S of Longyearbyen, Svalbard and Jan Mayen",earthquake,4.2,1.8,0.077,49,reviewed,us,us
2015-07-04T09:39:30.150Z,-6.1388,149.0991,60.29,4.5,mb,,70,3.613,0.37,us,us20002z71,2015-09-30T00:20:55.040Z,"50 km W of Kandrian, Papua New Guinea",earthquake,5.2,7.4,0.106,28,reviewed,us,us
2015-07-04T09:56:41.160Z,53.0423,172.2894,25.31,5,mb,,57,1.142,0.65,us,us10002ndv,2023-07-26T20:47:54.917Z,"64 km WNW of Attu Station, Alaska",earthquake,7.2,5,0.029,372,reviewed,us,us
2015-07-04T10:15:06.780Z,25.4944,142.5144,32.93,4.5,mb,,150,1.622,0.58,us,us20002z73,2015-09-30T00:20:55.040Z,"Volcano Islands, Japan region",earthquake,15.4,7.2,0.15,14,reviewed,us,us
2015-07-04T12:58:26.910Z,-32.4746,-177.9581,10,4.5,mb,,145,7.036,0.45,us,us20002z77,2015-09-30T00:20:55.040Z,"south of the Kermadec Islands",earthquake,16.9,2,0.172,10,reviewed,us,us
2015-07-04T16:08:33.040Z,-35.3134,-179.5395,28.81,4.9,mb,,187,2.837,0.96,us,us10002nen,2015-09-30T00:20:55.040Z,"east of the North Island of New Zealand",earthquake,12.2,5.8,0.125,20,reviewed,us,us
2015-07-04T17:06:27.740Z,-5.8333,153.4388,7.72,4.5,mb,,96,2.067,0.9,us,us20002z7f,2015-09-30T00:20:55.040Z,"209 km SE of Kokopo, Papua New Guinea",earthquake,8.2,4.4,0.18,9,reviewed,us,us
2015-07-04T17:28:23.380Z,-32.0882,-178.0356,10,5.3,mb,,64,2.835,1.07,us,us10002nf3,2015-09-30T00:20:55.040Z,"south of the Kermadec Islands",earthquake,8,1.7,0.048,145,reviewed,us,us
2015-07-04T17:34:00.270Z,-32.0184,-178.0285,12.26,5,mb,,70,2.765,0.99,us,us10002nf8,2015-09-30T00:20:56.040Z,"south of the Kermadec Islands",earthquake,9.4,4.1,0.079,52,reviewed,us,us
2015-07-04T17:49:35.080Z,-30.2905,-177.0832,4.77,4.5,mb,,169,1.275,1.4,us,us20002z7j,2015-09-30T00:20:56.040Z,"Kermadec Islands, New Zealand",earthquake,10.5,6.5,0.191,9,reviewed,us,us
2015-07-04T18:41:36.360Z,12.9416,93.2393,48.47,4.5,mb,,129,1.366,0.64,us,us20002z7w,2015-09-30T00:20:56.040Z,"148 km NNE of Bamboo Flat, India",earthquake,7.6,10.2,0.221,8,reviewed,us,us
2015-07-04T20:09:38.900Z,-2.788,68.4515,10,4.6,mb,,57,6.08,1.15,us,us20002z7q,2015-09-30T00:20:56.040Z,"Carlsberg Ridge",earthquake,9.8,1.8,0.091,36,reviewed,us,us
2015-07-04T23:35:52.220Z,51.4283,-173.8221,18.83,5.2,mb,,127,0.808,0.69,us,us10002ngp,2023-07-26T20:49:26.284Z,"89 km SSE of Atka, Alaska",earthquake,6.3,4,0.032,322,reviewed,us,us
2015-07-05T01:36:08.470Z,3.277,125.9512,76.54,4.7,mb,,109,2.862,0.92,us,us10002nh3,2015-09-30T00:20:56.040Z,"225 km NNE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,6.5,8,0.087,40,reviewed,us,us
2015-07-05T01:48:31.610Z,-7.8664,128.9574,53.63,4.5,mb,,64,2.322,1.4,us,us10002nh4,2015-09-30T00:20:56.040Z,"227 km ENE of Lospalos, Timor Leste",earthquake,7.5,5.9,0.15,13,reviewed,us,us
2015-07-05T05:07:47.330Z,-22.3792,171.7538,99.34,5.3,mb,,32,3.57,0.91,us,us10002nhk,2015-09-30T00:20:56.040Z,"southeast of the Loyalty Islands",earthquake,7.9,4.5,0.037,242,reviewed,us,us
2015-07-05T05:42:45.000Z,-19.026,-69.408,102.4,4.5,mb,,,,0.69,us,us20002zhg,2015-09-30T00:20:56.040Z,"111 km ESE of Arica, Chile",earthquake,5.5,4.6,0.113,24,reviewed,guc,us
2015-07-05T08:54:22.470Z,6.8078,-73.0116,156.64,4.5,mb,,60,0.911,1.01,us,us10002ni1,2015-09-30T00:20:56.040Z,"7 km NW of Cepitá, Colombia",earthquake,6.1,6.8,0.054,98,reviewed,us,us
2015-07-05T09:51:26.100Z,-5.965,152.6959,10,4.6,mb,,128,1.84,0.48,us,us20002zhj,2015-09-30T00:20:56.040Z,"185 km SSE of Kokopo, Papua New Guinea",earthquake,7.7,1.9,0.099,30,reviewed,us,us
2015-07-05T10:41:54.570Z,38.7375,142.1446,32.52,4.7,mb,,117,1.374,0.88,us,us10002ni7,2015-09-30T00:20:57.040Z,"52 km SE of ?funato, Japan",earthquake,6.1,3.9,0.051,119,reviewed,us,us
2015-07-05T12:30:49.120Z,-32.2075,-178.0987,25.82,4.6,mb,,176,2.956,0.4,us,us20002zhm,2015-09-30T00:20:57.040Z,"south of the Kermadec Islands",earthquake,13.3,7,0.146,14,reviewed,us,us
2015-07-05T12:56:47.600Z,17.972,120.6844,13.14,5.2,mww,,44,4.835,0.83,us,us10002nih,2022-07-31T16:51:51.170Z,"3 km ESE of Espiritu, Philippines",earthquake,5.8,2.9,,,reviewed,us,us
2015-07-05T13:12:40.890Z,17.8462,120.6779,5.93,4.8,mb,,104,4.96,0.76,us,us10002nij,2015-09-30T00:20:57.040Z,"15 km S of Espiritu, Philippines",earthquake,9,4.4,0.051,119,reviewed,us,us
2015-07-05T20:42:56.810Z,-35.5328,-179.3564,10,4.7,mb,,194,2.764,1.47,us,us10002nk3,2015-09-30T00:20:57.040Z,"east of the North Island of New Zealand",earthquake,12.5,2,0.133,17,reviewed,us,us
2015-07-05T23:26:40.210Z,-6.7836,155.3124,47.41,4.6,mb,,106,4.056,0.52,us,us20002zhr,2015-09-30T00:20:58.040Z,"55 km SSW of Panguna, Papua New Guinea",earthquake,13.9,7.5,0.119,21,reviewed,us,us
2015-07-05T23:33:35.030Z,-5.4327,151.9166,46.39,4.6,mb,,115,1.257,0.91,us,us20002zhs,2015-09-30T00:20:58.040Z,"126 km SSW of Kokopo, Papua New Guinea",earthquake,8.8,4.3,0.122,20,reviewed,us,us
2015-07-06T00:50:33.729Z,62.13,-150.7891,70.7,4.8,ml,,,,0.72,ak,ak0158l9sor0,2023-07-26T20:54:46.003Z,"35 km ENE of Skwentna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2015-07-06T03:50:57.870Z,-56.6001,-142.1098,10,5.6,mwc,,150,28.31,0.84,us,us20002zt7,2022-05-03T18:13:24.545Z,"Pacific-Antarctic Ridge",earthquake,14.7,1.9,,11,reviewed,us,gcmt
2015-07-06T05:45:17.530Z,-44.3916,169.7094,10,5.1,mb,,44,0.34,1.08,us,us10002nls,2015-09-30T00:20:58.040Z,"56 km NE of Wanaka, New Zealand",earthquake,6.3,1.7,0.1,32,reviewed,us,us
2015-07-06T07:37:07.350Z,46.8343,155.1981,29.36,4.7,mb,,133,6.484,0.62,us,us10002nmc,2015-09-30T00:20:58.040Z,"east of the Kuril Islands",earthquake,9.6,5.1,0.044,154,reviewed,us,us
2015-07-06T07:45:04.600Z,-31.2333,58.8239,10,4.5,mb,,73,14.186,0.74,us,us20002zta,2015-09-30T00:20:58.040Z,"Southwest Indian Ridge",earthquake,7.5,1.8,0.136,16,reviewed,us,us
2015-07-06T08:23:27.500Z,-13.8479,-71.7295,36.66,4.9,mb,,72,4.239,0.96,us,us10002nmg,2022-07-31T17:01:14.424Z,"7 km E of Colcha, Peru",earthquake,7.2,5,0.031,335,reviewed,us,us
2015-07-06T09:29:21.470Z,-35.5757,-179.4456,22.28,4.5,mb,,194,2.684,0.7,us,us20002ztc,2015-09-30T00:20:58.040Z,"east of the North Island of New Zealand",earthquake,13.2,6.6,0.18,9,reviewed,us,us
2015-07-06T11:17:48.060Z,-7.1796,-80.5155,36.72,4.9,mb,,93,5.995,0.79,us,us10002nmu,2022-07-31T17:02:14.668Z,"74 km WSW of Pimentel, Peru",earthquake,8.9,5.9,0.031,323,reviewed,us,us
2015-07-06T12:01:59.870Z,46.6382,152.6382,53.58,4.7,mb,,134,6.789,0.82,us,us10002nmw,2015-09-30T00:20:59.040Z,"Kuril Islands",earthquake,9.7,6.6,0.043,166,reviewed,us,us
2015-07-06T12:24:08.560Z,-20.7139,-174.5001,44,5.8,mww,,21,4.601,1.17,us,us10002nmx,2022-07-31T17:04:06.817Z,"75 km NE of Kolonga, Tonga",earthquake,4.4,1.7,,,reviewed,us,us
2015-07-06T12:30:48.720Z,-20.7066,-174.5707,35,4.9,mb,,110,4.66,0.57,us,us20002ztt,2015-09-30T00:20:59.040Z,"69 km NE of Kolonga, Tonga",earthquake,11.6,2,0.096,34,reviewed,us,us
2015-07-06T12:41:30.640Z,-20.7544,-174.4104,35,4.8,mb,,131,4.536,0.89,us,us20002ztj,2015-09-30T00:20:59.040Z,"80 km ENE of Kolonga, Tonga",earthquake,12,2,0.106,27,reviewed,us,us
2015-07-06T14:15:00.290Z,-18.4778,168.5175,69.91,4.5,mb,,187,2.584,1.01,us,us20002ztm,2015-09-30T00:20:59.040Z,"84 km SSE of Port-Vila, Vanuatu",earthquake,14.3,13.9,0.15,13,reviewed,us,us
2015-07-06T14:17:14.100Z,11.2858,-85.6436,160.69,4.7,mb,,78,0.223,0.87,us,us10002nnc,2015-09-30T00:20:59.040Z,"17 km NW of Cárdenas, Nicaragua",earthquake,5.4,4.9,0.043,167,reviewed,us,us
2015-07-06T14:30:11.230Z,16.9648,-94.9248,104.45,4.5,mb,,97,0.131,1.06,us,us10002ygh,2015-09-30T00:20:59.040Z,"9 km ESE of Piedra Blanca, Mexico",earthquake,5.2,5.5,0.191,8,reviewed,us,us
