time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-06-01T15:47:23.150Z,5.9941,126.7439,66.37,4.5,mb,,195,1.575,0.42,us,us20002pb2,2015-08-08T00:49:47.040Z,"74 km ESE of Pondaguitan, Philippines",earthquake,10.4,18.3,0.163,11,reviewed,us,us
2015-06-01T15:51:38.920Z,39.8176,143.3145,21.97,4.6,mb,,87,2.198,0.67,us,us20002l1n,2015-08-08T00:49:47.040Z,"119 km E of Miyako, Japan",earthquake,7.3,4.6,0.076,52,reviewed,us,us
2015-06-01T16:26:34.990Z,-35.4114,-179.2005,10,4.5,mb,,199,2.939,0.71,us,us20002pb4,2015-08-08T00:49:48.040Z,"east of the North Island of New Zealand",earthquake,14.5,2,0.15,13,reviewed,us,us
2015-06-01T17:55:55.050Z,-21.1748,-178.9748,614.11,4.6,mb,,120,4.416,0.64,us,us20002pb9,2015-08-08T00:49:48.040Z,"Fiji region",earthquake,10.5,9.3,0.09,37,reviewed,us,us
2015-06-01T20:01:12.590Z,-4.2973,125.7895,414.41,4.5,mb,,48,4.42,0.98,us,us20002l3i,2015-08-08T00:49:49.040Z,"274 km WSW of Ambon, Indonesia",earthquake,10.2,2.8,0.074,53,reviewed,us,us
2015-06-01T20:11:30.610Z,44.4971,-129.9582,10,5.9,mww,,104,4.39,0.86,us,us20002l3n,2022-05-03T18:49:39.573Z,"off the coast of Oregon",earthquake,8.1,1.8,,,reviewed,us,us
2015-06-01T22:52:31.870Z,51.259,-178.0391,35,5.1,mb,,98,0.575,1.21,us,us20002l4q,2023-08-18T17:06:13.868Z,"119 km SW of Adak, Alaska",earthquake,4.8,1.9,0.026,463,reviewed,us,us
2015-06-01T23:30:28.960Z,38.0219,72.6699,141.69,4.8,mb,,49,0.938,0.93,us,us20002l4u,2015-08-08T00:49:52.040Z,"114 km ENE of Khorugh, Tajikistan",earthquake,6.2,6.2,0.052,114,reviewed,us,us
2015-06-01T23:40:14.400Z,-23.8146,-179.9547,536.66,4.7,mb,,86,5.704,0.79,us,us20002l4v,2015-08-08T00:49:52.040Z,"south of the Fiji Islands",earthquake,10,9,0.046,146,reviewed,us,us
2015-06-02T00:11:09.840Z,-16.8233,-14.205,10,5.1,mb,,44,8.164,0.66,us,us20002l51,2015-08-08T00:49:53.040Z,"southern Mid-Atlantic Ridge",earthquake,10.8,1.8,0.046,152,reviewed,us,us
2015-06-02T03:58:17.890Z,-59.6024,-26.1246,97.39,4.5,mb,,84,7.775,0.55,us,us20002pc7,2015-08-08T00:49:55.040Z,"South Sandwich Islands region",earthquake,14.5,7.3,0.089,37,reviewed,us,us
2015-06-02T07:31:32.650Z,72.3644,1.9548,10,4.8,mb,,34,7.021,0.61,us,us20002l6m,2015-08-08T00:49:57.040Z,"Norwegian Sea",earthquake,7.5,1.8,0.035,248,reviewed,us,us
2015-06-02T08:22:38.400Z,-3.9872,-76.0784,118.19,4.9,mb,,57,4.819,0.74,us,us20002l6x,2015-08-08T00:49:58.040Z,"69 km SE of Alianza Cristiana, Peru",earthquake,7.8,5,0.027,438,reviewed,us,us
2015-06-02T10:32:45.670Z,-33.9355,-72.4301,10.93,4.9,mwr,,34,0.733,0.84,us,us20002l7a,2022-07-31T11:02:05.768Z,"85 km WSW of San Antonio, Chile",earthquake,3.5,2.8,0.05,39,reviewed,us,us
2015-06-02T14:04:21.100Z,38.15,20.45,15,4.6,mb,,,,1.2,us,us20002l8j,2015-08-08T00:50:01.040Z,"4 km SW of Argostólion, Greece",earthquake,6.1,4,0.068,64,reviewed,ath,us
2015-06-02T15:31:46.420Z,-0.0348,122.9159,154.04,4.6,mb,,47,1.01,0.81,us,us20002lcz,2022-07-31T11:03:04.993Z,"65 km SSW of Gorontalo, Indonesia",earthquake,4.1,6.4,0.092,35,reviewed,us,us
2015-06-02T16:45:02.640Z,-13.1468,168.5296,47.2,4.7,mb,,147,2.623,0.76,us,us20002lcg,2015-08-08T00:50:03.040Z,"133 km NE of Sola, Vanuatu",earthquake,12.5,9.3,0.147,14,reviewed,us,us
2015-06-02T20:20:43.600Z,-30.6724,-178.182,15.54,5,mb,,62,1.439,1.17,us,us20002lfd,2015-08-08T00:50:05.040Z,"Kermadec Islands, New Zealand",earthquake,7.3,3.6,0.072,62,reviewed,us,us
2015-06-02T21:04:29.100Z,27.8792,140.576,677.64,4.9,mb,,17,1.628,0.81,us,us20002lfe,2015-08-08T00:50:05.040Z,"Bonin Islands, Japan region",earthquake,8.9,4.2,0.034,267,reviewed,us,us
2015-06-02T21:57:55.330Z,-24.7766,-177.2138,88.28,4.9,mb,,63,4.496,0.94,us,us20002lgw,2015-08-08T00:50:06.040Z,"south of the Fiji Islands",earthquake,9.3,2,0.075,56,reviewed,us,us
2015-06-03T01:12:48.760Z,-22.666,172.9725,37.42,4.8,mb,,121,5.105,1.06,us,us20002li8,2015-08-08T00:50:08.040Z,"southeast of the Loyalty Islands",earthquake,10.4,6.4,0.1,31,reviewed,us,us
2015-06-03T06:06:58.830Z,-15.2175,-173.2187,10,4.6,mb,,94,1.907,0.92,us,us20002pdh,2015-08-08T00:50:11.040Z,"102 km NE of Hihifo, Tonga",earthquake,5.6,1.9,0.151,17,reviewed,us,us
2015-06-03T06:59:51.860Z,-19.6353,-179.0702,655.95,5,mb,,22,3.312,1.09,us,us20002ljp,2015-08-08T00:50:11.040Z,"242 km SE of Levuka, Fiji",earthquake,9.3,6.1,0.034,281,reviewed,us,us
2015-06-03T07:00:53.460Z,-19.7477,-179.0714,670.55,4.9,mb,,30,3.375,1,us,us20002ljy,2022-05-03T17:24:25.970Z,"251 km SE of Levuka, Fiji",earthquake,9.6,4.6,0.04,198,reviewed,us,us
2015-06-03T07:58:15.340Z,10.3474,125.279,35,4.5,mb,,169,3.27,0.98,us,us20002pdl,2015-08-08T00:50:12.040Z,"3 km E of Hinundayan, Philippines",earthquake,15.8,2,0.18,12,reviewed,us,us
2015-06-03T08:16:06.620Z,31.1617,141.9006,10,4.8,mb,,108,2.632,0.82,us,us20002lkp,2015-08-08T00:50:12.040Z,"Izu Islands, Japan region",earthquake,7.8,1.8,0.047,140,reviewed,us,us
2015-06-03T08:36:33.140Z,12.9598,146.1084,35.85,4.7,mb,,48,1.359,0.63,us,us20002lkt,2022-07-31T11:14:29.221Z,"146 km ESE of Yigo Village, Guam",earthquake,8.5,5.5,0.071,60,reviewed,us,us
2015-06-03T09:12:59.240Z,10.8191,126.1308,35,4.7,mb,,46,3.765,0.92,us,us20002ll4,2015-08-08T00:50:13.040Z,"35 km ESE of Sulangan, Philippines",earthquake,5.2,1.9,0.066,69,reviewed,us,us
2015-06-03T09:35:47.320Z,40.8741,48.7352,10,4.6,mb,,39,3.13,0.94,us,us20002ll7,2015-08-08T00:50:13.040Z,"16 km W of Alt?a?ac, Azerbaijan",earthquake,5.7,1.5,0.063,76,reviewed,us,us
2015-06-03T11:46:20.240Z,10.8561,125.8982,26.06,4.5,mb,,121,3.775,0.8,us,us20002pdt,2015-08-08T00:50:14.040Z,"11 km SE of Sulangan, Philippines",earthquake,10.1,5.1,0.124,23,reviewed,us,us
2015-06-03T12:31:54.340Z,-5.8032,152.1794,10,4.5,mb,,148,1.601,0.93,us,us20002pdv,2015-08-08T00:50:15.040Z,"161 km S of Kokopo, Papua New Guinea",earthquake,8.2,2,0.164,13,reviewed,us,us
2015-06-03T15:37:46.870Z,10.7465,126.2052,17.01,4.6,mb,,115,3.705,0.7,us,us20002pe0,2015-08-08T00:50:16.040Z,"46 km ESE of Sulangan, Philippines",earthquake,12.1,1.7,0.096,32,reviewed,us,us
2015-06-03T18:56:39.160Z,10.718,126.3096,60.91,4.5,mb,,136,3.696,0.73,us,us20002pe7,2015-08-08T00:50:17.040Z,"58 km ESE of Sulangan, Philippines",earthquake,11.7,5.7,0.097,31,reviewed,us,us
2015-06-03T19:18:30.560Z,-7.1392,-12.8202,10,4.7,mb,,103,1.718,1.16,us,us20002pea,2015-08-08T00:50:18.040Z,"196 km ENE of Georgetown, Saint Helena",earthquake,11.5,1.9,0.117,22,reviewed,us,us
2015-06-03T19:34:15.830Z,43.4676,144.1041,10,4.5,mwr,,127,1.273,0.91,us,us20002ls3,2022-07-31T11:17:23.916Z,"39 km S of Motomachi, Japan",earthquake,3.2,1.8,0.08,15,reviewed,us,us
2015-06-03T19:56:58.780Z,10.796,126.165,74.64,4.5,mb,,127,3.747,1.13,us,us20002lt3,2015-08-08T00:50:18.040Z,"40 km ESE of Sulangan, Philippines",earthquake,11.3,7.4,0.078,49,reviewed,us,us
2015-06-03T21:06:18.240Z,3.314,-31.2419,10,4.5,mb,,95,13.812,0.94,us,us20002pec,2015-08-08T00:50:19.040Z,"central Mid-Atlantic Ridge",earthquake,14.6,1.9,0.157,13,reviewed,us,us
2015-06-03T21:18:42.270Z,10.7912,126.2881,35,4.8,mb,,79,3.763,0.71,us,us20002ltj,2015-08-08T00:50:19.040Z,"52 km ESE of Sulangan, Philippines",earthquake,9.6,1.9,0.061,83,reviewed,us,us
2015-06-04T02:34:22.070Z,-4.7037,128.0927,35,4.8,mb,,50,4.509,0.71,us,us20002lx0,2015-08-10T13:08:19.040Z,"111 km S of Ambon, Indonesia",earthquake,6.3,1.9,0.105,28,reviewed,us,us
2015-06-04T06:06:52.900Z,-10.5776,163.8071,18.83,4.8,mb,,66,3.966,0.86,us,us20002ly1,2015-08-10T13:08:19.040Z,"206 km E of Kirakira, Solomon Islands",earthquake,8.7,4.5,0.089,41,reviewed,us,us
2015-06-04T06:49:17.720Z,-28.7482,-71.5633,25.75,4.6,mwr,,116,0.692,0.64,us,us20002ly3,2015-08-10T13:08:19.040Z,"80 km WSW of Vallenar, Chile",earthquake,5.4,3.5,0.051,37,reviewed,us,us
2015-06-04T07:32:28.970Z,-55.469,-27.8843,10,4.5,mb,,126,5.108,0.52,us,us20002pzr,2015-08-10T13:08:19.040Z,"South Sandwich Islands region",earthquake,11.7,1.8,0.191,8,reviewed,us,us
2015-06-04T10:12:35.610Z,-15.6593,167.9506,177.25,4.9,mb,,60,0.75,0.73,us,us20002lz8,2015-08-10T13:08:19.040Z,"74 km NE of Norsup, Vanuatu",earthquake,7.9,3.9,0.088,41,reviewed,us,us
2015-06-04T10:51:37.390Z,12.938,146.0787,16.64,5,mb,,38,1.344,0.77,us,us20002lzg,2015-08-10T13:08:19.040Z,"144 km ESE of Yigo Village, Guam",earthquake,8.2,3.7,0.044,163,reviewed,us,us
2015-06-04T10:56:17.630Z,13.0264,146.1561,10,4.8,mb,,82,1.372,0.74,us,us20002pzh,2015-08-10T13:08:19.040Z,"148 km ESE of Yigo Village, Guam",earthquake,8,1.9,0.107,32,reviewed,us,us
2015-06-04T11:26:26.060Z,13.0605,146.2158,10,4.8,mb,,112,1.413,0.82,us,us20002lzj,2015-08-10T13:08:19.040Z,"153 km ESE of Yigo Village, Guam",earthquake,8.2,1.9,0.099,32,reviewed,us,us
2015-06-04T12:17:06.850Z,59.8492,-29.9384,10,4.8,mb,,49,6.342,0.97,us,us20002lzm,2015-08-10T13:08:19.040Z,"Reykjanes Ridge",earthquake,8.1,1.8,0.03,353,reviewed,us,us
2015-06-04T12:22:51.150Z,59.7104,-29.9786,10,4.5,mb,,121,6.468,0.48,us,us20002pzk,2015-08-10T13:08:19.040Z,"Reykjanes Ridge",earthquake,10.4,1.9,0.157,14,reviewed,us,us
2015-06-04T12:29:07.130Z,-5.3524,150.9697,78.58,4.5,mb,,92,1.657,0.79,us,us20002pzj,2015-08-10T13:08:20.040Z,"94 km ENE of Kimbe, Papua New Guinea",earthquake,7.7,7.3,0.163,11,reviewed,us,us
2015-06-04T12:45:44.980Z,-6.3301,155.0814,90.17,4.6,mb,,91,3.599,0.69,us,us20002m5h,2015-08-10T13:08:20.040Z,"44 km W of Panguna, Papua New Guinea",earthquake,8.2,7.3,0.086,47,reviewed,us,us
2015-06-04T18:19:44.850Z,-24.5721,-177.3685,110.84,4.9,mb,,70,4.681,0.91,us,us20002m2w,2015-08-10T13:08:20.040Z,"south of the Fiji Islands",earthquake,10.8,5.7,0.049,130,reviewed,us,us
2015-06-04T19:49:52.000Z,-23.135,-69.649,61,4.5,mb,,,,1.23,us,us20002m3g,2015-08-10T13:08:20.040Z,"95 km NE of Antofagasta, Chile",earthquake,5.4,5,0.204,7,reviewed,guc,us
2015-06-04T21:34:57.910Z,-12.4698,-77.5869,33.76,4.6,mb,,182,0.871,0.48,us,us20002m4k,2022-07-31T11:25:00.753Z,"68 km SW of Callao, Peru",earthquake,9.1,7.7,0.141,15,reviewed,us,us
2015-06-04T21:46:19.540Z,27.9568,142.9793,8.54,5,mb,,52,1.11,0.7,us,us20002m4t,2015-08-10T13:08:20.040Z,"Bonin Islands, Japan region",earthquake,7.7,3.4,0.039,215,reviewed,us,us
2015-06-04T23:15:43.910Z,5.9867,116.5409,10,6,mww,,20,6.431,1.03,us,us20002m5s,2024-05-23T16:44:30.547Z,"14 km WNW of Ranau, Malaysia",earthquake,5.1,1.6,,,reviewed,us,us
2015-06-05T00:31:58.690Z,-8.5073,158.9849,138.97,4.5,mb,,114,1.326,0.46,us,us20002pzx,2015-08-10T13:08:20.040Z,"77 km WSW of Buala, Solomon Islands",earthquake,14.1,8.7,0.144,14,reviewed,us,us
2015-06-05T08:24:34.730Z,-28.8281,-176.0104,10,5,mb,,63,1.73,0.6,us,us20002m8t,2015-08-10T13:08:20.040Z,"Kermadec Islands region",earthquake,7.5,1.7,0.057,98,reviewed,us,us
2015-06-05T09:27:23.760Z,-17.4194,-69.6501,150.44,4.7,mb,,92,0.92,1.44,us,us20002m9a,2015-08-10T13:08:20.040Z,"41 km E of Tarata, Peru",earthquake,6.4,5.3,0.059,86,reviewed,us,us
2015-06-05T10:30:49.450Z,30.8684,102.9311,17.72,4.5,mb,,64,5.69,0.91,us,us20002m9n,2022-07-31T11:27:00.586Z,"71 km NW of Linqiong, China",earthquake,8.6,3.1,0.083,43,reviewed,us,us
2015-06-05T13:27:02.710Z,-37.4074,178.3569,17.96,4.6,mb,,233,0.159,1.24,us,us20002q07,2015-08-10T13:08:20.040Z,"115 km NE of Opotiki, New Zealand",earthquake,8.7,4.7,0.146,14,reviewed,us,us
2015-06-05T13:50:02.010Z,-56.3768,-26.8879,98.71,4.8,mb,,57,5.867,0.95,us,us20002mbd,2015-08-10T13:08:21.040Z,"South Sandwich Islands region",earthquake,8.3,5.9,0.092,37,reviewed,us,us
2015-06-05T14:54:00.970Z,-37.1708,78.1817,10,5.6,mww,,53,0.792,1.24,us,us20002mbq,2022-05-03T17:25:13.303Z,"Mid-Indian Ridge",earthquake,7,1.8,,,reviewed,us,us
2015-06-05T15:11:08.770Z,47.0296,152.7567,68.35,4.6,mb,,120,6.838,1.02,us,us20002q0d,2015-08-10T13:08:21.040Z,"Kuril Islands",earthquake,9.2,8.2,0.142,15,reviewed,us,us
2015-06-05T16:38:05.280Z,-9.3155,111.5017,56.12,4.9,mb,,89,1.696,1.33,us,us20002mdr,2022-07-31T11:29:02.013Z,"138 km S of Trenggalek, Indonesia",earthquake,4.2,7.4,0.09,39,reviewed,us,us
2015-06-05T17:03:56.100Z,-18.0621,-172.6176,10,4.7,mb,,90,2.744,1.39,us,us20002me5,2015-08-10T13:08:21.040Z,"158 km ENE of Neiafu, Tonga",earthquake,10.4,1.9,0.077,52,reviewed,us,us
2015-06-05T17:38:24.070Z,-56.2636,-27.3846,96.61,4.6,mb,,126,5.569,0.55,us,us20002q0x,2015-08-10T13:08:21.040Z,"South Sandwich Islands region",earthquake,9.7,7.6,0.146,15,reviewed,us,us
2015-06-05T17:51:12.320Z,-37.1012,78.0199,10,4.6,mb,,75,0.781,0.88,us,us20002q10,2015-08-10T13:08:21.040Z,"Mid-Indian Ridge",earthquake,7.6,1.8,0.141,16,reviewed,us,us
2015-06-05T20:02:54.000Z,-34.8726,-107.6523,5.76,5.4,mwb,,64,28.853,0.84,us,us20002mfl,2016-11-10T21:47:51.491Z,"southern East Pacific Rise",earthquake,13.5,4.2,0.057,30,reviewed,us,us
2015-06-05T21:37:21.110Z,-48.2087,99.3557,10,4.7,mb,,93,27.938,1.13,us,us20002q0p,2015-08-10T13:08:21.040Z,"southeast Indian Ridge",earthquake,8.9,1.9,0.147,14,reviewed,us,us
2015-06-05T21:50:41.870Z,-48.0692,99.1901,10,4.7,mb,,125,23.007,0.85,us,us20002q0q,2015-08-10T13:08:21.040Z,"southeast Indian Ridge",earthquake,14,1.9,0.099,31,reviewed,us,us
2015-06-05T22:16:39.170Z,15.308,147.1194,52.34,4.8,mb,,62,1.277,0.56,us,us20002mg7,2015-08-10T13:08:21.040Z,"146 km E of Saipan, Northern Mariana Islands",earthquake,5.9,7.2,0.061,82,reviewed,us,us
2015-06-05T22:29:38.790Z,-48.3083,99.5038,10,4.6,mb,,80,23.055,0.66,us,us20002q0r,2015-08-10T13:08:21.040Z,"southeast Indian Ridge",earthquake,13,1.9,0.137,16,reviewed,us,us
2015-06-06T03:13:53.420Z,-48.045,98.9096,10,4.6,mb,,126,26.778,0.97,us,us20002qbd,2015-08-10T13:08:21.040Z,"southeast Indian Ridge",earthquake,14.6,1.9,0.172,10,reviewed,us,us
2015-06-06T03:48:33.140Z,-48.1558,99.2024,10,4.7,mb,,102,19.12,0.95,us,us20002qba,2015-08-10T13:08:21.040Z,"southeast Indian Ridge",earthquake,15,1.8,0.142,15,reviewed,us,us
2015-06-06T05:09:01.640Z,56.3555,164.2287,34.99,4.9,mb,,90,4.649,0.66,us,us20002mi6,2015-08-10T13:08:21.040Z,"109 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,6.9,3.3,0.049,129,reviewed,us,us
2015-06-06T05:30:01.330Z,-18.0918,-178.0534,533.42,4.5,mb,,77,3.723,0.87,us,us20002qbc,2015-08-10T13:08:21.040Z,"278 km E of Levuka, Fiji",earthquake,13.7,8,0.118,21,reviewed,us,us
2015-06-06T05:45:15.470Z,6.1416,116.6689,10,4.6,mb,,92,6.465,1.03,us,us20002mif,2022-07-31T11:31:45.356Z,"Sabah, Malaysia",earthquake,10.8,1.9,0.103,28,reviewed,us,us
2015-06-06T07:28:15.820Z,33.2758,139.1584,10,4.6,mb,,62,0.546,0.8,us,us20002mil,2015-08-10T13:08:22.040Z,"156 km S of Shimoda, Japan",earthquake,5,1.9,0.083,44,reviewed,us,us
2015-06-06T11:08:34.220Z,14.9914,119.8095,65.3,4.8,mb,,57,2.62,0.59,us,us20002mjh,2022-07-31T11:35:41.552Z,"29 km WSW of Poblacion, San Felipe, Philippines",earthquake,9.5,5.6,0.058,90,reviewed,us,us
2015-06-06T13:22:41.000Z,15.92,-94.73,10,4.6,mb,,,,1.9,us,us20002mju,2015-08-10T13:08:22.040Z,"36 km SSW of San Francisco del Mar Viejo, Mexico",earthquake,8.8,1.9,0.056,94,reviewed,unm,us
2015-06-06T16:42:00.480Z,-3.3043,146.3639,10,4.6,mb,,65,1.603,0.95,us,us20002qbw,2015-08-10T13:08:22.040Z,"172 km SW of Lorengau, Papua New Guinea",earthquake,8.8,2,0.165,11,reviewed,us,us
2015-06-06T20:22:32.440Z,-2.2748,138.8773,46.29,5.2,mb,,27,6.652,0.65,us,us20002mld,2022-05-03T17:25:27.610Z,"198 km W of Abepura, Indonesia",earthquake,7.9,5,0.05,132,reviewed,us,us
2015-06-06T21:56:46.970Z,6.5787,-82.47,10,4.5,mb,,168,2.005,1.07,us,us20002mls,2015-08-10T13:08:22.040Z,"166 km SSE of Punta de Burica, Panama",earthquake,6.9,1.9,0.071,58,reviewed,us,us
2015-06-06T22:26:56.430Z,-5.4889,152.9091,35,4.7,mb,,99,1.487,0.57,us,us20002mmb,2015-08-10T13:08:22.040Z,"145 km SSE of Kokopo, Papua New Guinea",earthquake,9,1.9,0.076,53,reviewed,us,us
2015-06-06T23:05:40.160Z,-15.0349,168.0224,10,4.6,mb,,147,0.89,0.74,us,us20002qby,2015-08-10T13:08:22.040Z,"102 km E of Port-Olry, Vanuatu",earthquake,7.9,1.9,0.158,12,reviewed,us,us
2015-06-06T23:18:40.120Z,-37.2722,78.2279,10,4.6,mb,,75,0.74,0.84,us,us20002qc7,2015-08-10T13:08:22.040Z,"Mid-Indian Ridge",earthquake,9.3,1.8,0.182,9,reviewed,us,us
2015-06-06T23:22:27.600Z,-37.0887,78.0278,10,4.8,mb,,67,0.795,1.01,us,us20002qbz,2015-08-10T13:08:22.040Z,"Mid-Indian Ridge",earthquake,7.4,1.5,0.098,32,reviewed,us,us
2015-06-07T00:09:44.050Z,12.1588,144.0143,12.61,5.1,mb,,30,1.647,0.75,us,us20002mmx,2015-08-10T13:08:22.040Z,"141 km SSW of Merizo Village, Guam",earthquake,8.5,2,0.045,159,reviewed,us,us
2015-06-07T02:32:39.840Z,-15.1178,-177.46,373.04,4.7,mb,,52,5.036,0.88,us,us20002mnb,2015-08-10T13:08:22.040Z,"113 km SE of Alo, Wallis and Futuna",earthquake,9.6,5.8,0.057,92,reviewed,us,us
2015-06-07T03:09:31.650Z,-28.2545,-71.3445,28.37,4.5,mb,,146,0.243,1.15,us,us20002mnh,2015-08-10T13:08:22.040Z,"67 km WNW of Vallenar, Chile",earthquake,4.9,5.4,0.139,15,reviewed,us,us
2015-06-07T03:17:35.130Z,-6.8246,154.3974,10,4.6,mb,,69,3.433,0.6,us,us20002qpu,2015-08-10T13:08:22.040Z,"132 km WSW of Panguna, Papua New Guinea",earthquake,5.2,1.9,0.122,20,reviewed,us,us
2015-06-07T04:42:49.350Z,13.9327,145.0862,51.45,4.5,mb,,168,0.401,0.4,us,us20002mnw,2015-08-10T13:08:22.040Z,"48 km NNE of Yigo Village, Guam",earthquake,10.7,11.5,0.135,18,reviewed,us,us
2015-06-07T06:39:28.530Z,-6.6309,-81.0822,10.6,4.8,mb,,75,2.715,0.62,us,us20002mpb,2022-05-03T17:25:33.284Z,"118 km W of Mórrope, Peru",earthquake,8.1,3.8,0.034,263,reviewed,us,us
2015-06-07T09:34:30.240Z,55.0995,165.2798,36.22,4.5,mb,,82,4.425,0.49,us,us20002mpt,2015-08-10T13:08:23.040Z,"216 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.4,6.6,0.053,104,reviewed,us,us
2015-06-07T10:31:29.570Z,42.2653,146.133,35.99,4.5,mb,,133,2.227,0.62,us,us20002mqb,2015-08-10T13:08:23.040Z,"126 km SSE of Nemuro, Japan",earthquake,8.2,8.1,0.083,42,reviewed,us,us
2015-06-07T11:03:10.360Z,-3.5007,101.8342,86.7,4.5,mb,,178,2.921,0.65,us,us20002qq5,2015-08-10T13:08:23.040Z,"58 km NW of Bengkulu, Indonesia",earthquake,12.1,3.1,0.172,10,reviewed,us,us
2015-06-07T14:58:43.580Z,13.8132,144.688,30.59,4.6,mb,,86,0.283,0.92,us,us20002qq7,2015-08-10T13:08:23.040Z,"36 km NNW of Dededo Village, Guam",earthquake,12.3,7.8,0.274,4,reviewed,us,us
2015-06-07T15:30:55.150Z,-55.3524,-29.1652,30.97,4.6,mb,,156,4.369,0.68,us,us20002qqj,2015-08-10T13:08:23.040Z,"South Sandwich Islands region",earthquake,8.5,7,0.141,15,reviewed,us,us
2015-06-07T15:45:25.760Z,10.84,126.1394,14.7,4.8,mb,,57,3.787,0.63,us,us20002mrp,2015-08-10T13:08:23.040Z,"35 km ESE of Sulangan, Philippines",earthquake,9.7,4.2,0.064,76,reviewed,us,us
2015-06-07T16:04:41.630Z,10.7711,125.9681,15.82,4.6,mb,,124,18.686,1.12,us,us20002qq8,2015-08-10T13:08:23.040Z,"23 km SE of Sulangan, Philippines",earthquake,14.5,5,0.136,16,reviewed,us,us
2015-06-07T16:49:39.030Z,12.0409,143.9832,35,4.8,mb,,36,1.764,0.68,us,us20002ms0,2015-08-10T13:08:23.040Z,"154 km SSW of Merizo Village, Guam",earthquake,8.1,2,0.054,107,reviewed,us,us
2015-06-07T18:06:45.690Z,1.59,-90.8197,10,5,mb,,104,2.311,1.01,us,us20002mss,2015-08-10T13:08:23.040Z,"263 km NNW of Puerto Ayora, Ecuador",earthquake,9.3,1.8,0.04,203,reviewed,us,us
2015-06-07T18:38:26.630Z,1.654,-90.7545,10,4.6,mb,,159,2.359,0.8,us,us20002mt0,2015-08-10T13:08:23.040Z,"269 km N of Puerto Ayora, Ecuador",earthquake,11,1.9,0.074,54,reviewed,us,us
