time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-03-02T18:10:07.650Z,-6.9941,125.3029,546.22,4.7,mb,,35,2.928,0.65,us,usc000tudh,2015-05-19T00:29:41.040Z,"175 km N of Dili, Timor Leste",earthquake,7.1,7.4,0.062,80,reviewed,us,us
2015-03-02T20:51:54.570Z,35.6466,76.799,10,4.5,mb,,78,3.526,1.02,us,usc000tuf6,2015-05-19T00:29:42.040Z,"79 km N of Thang, India",earthquake,6.7,1.9,0.093,34,reviewed,us,us
2015-03-02T21:51:58.820Z,9.8729,126.3333,69.96,5,mb,,59,2.883,0.96,us,usc000tugb,2022-05-03T17:14:38.845Z,"25 km E of Pilar, Philippines",earthquake,9.9,5.5,0.06,91,reviewed,us,us
2015-03-02T23:48:40.680Z,4.9129,96.252,52.03,4.5,mb,,120,0.76,0.8,us,usc000tvj6,2015-05-19T00:29:44.040Z,"33 km S of Reuleuet, Indonesia",earthquake,7.1,9.6,0.14,17,reviewed,us,us
2015-03-03T01:37:24.000Z,-17.708,-69.812,156.8,4.5,mb,,,,0.56,us,usc000tuj5,2015-05-19T00:29:45.040Z,"17 km ENE of Palca, Peru",earthquake,7.5,4.5,0.115,22,reviewed,guc,us
2015-03-03T02:10:18.000Z,-24.236,-69.679,91,4.5,mwr,,,,1.44,us,usc000tujc,2022-07-28T00:04:26.136Z,"97 km SE of Antofagasta, Chile",earthquake,3.2,4.5,0.059,28,reviewed,guc,us
2015-03-03T03:07:57.620Z,-15.0468,-173.5104,40.49,4.7,mb,,84,2.024,0.46,us,usc000tvkk,2015-05-19T00:29:46.040Z,"105 km NNE of Hihifo, Tonga",earthquake,10.1,7.5,0.147,14,reviewed,us,us
2015-03-03T04:20:02.990Z,-13.6711,167.9674,29.31,4.6,mb,,62,1.914,0.43,us,usc000tuk4,2015-05-19T00:29:46.040Z,"50 km ENE of Sola, Vanuatu",earthquake,8.4,5.6,0.114,27,reviewed,us,us
2015-03-03T04:36:43.800Z,-13.7136,168.1041,33.69,4.8,mb,,57,1.931,0.52,us,usc000tuk5,2022-05-03T17:14:44.605Z,"62 km ENE of Sola, Vanuatu",earthquake,8.2,5.3,0.08,59,reviewed,us,us
2015-03-03T09:23:53.540Z,23.4662,99.0155,10,4.5,mb,,52,3.777,0.99,us,usc000tumq,2015-05-19T00:29:49.040Z,"142 km ENE of Lashio, Myanmar",earthquake,7.6,1.9,0.099,30,reviewed,us,us
2015-03-03T09:27:22.840Z,-23.1225,-174.4351,10,4.8,mb,,95,5.823,1.34,us,usc000tumr,2015-05-19T00:29:49.040Z,"205 km SSE of ‘Ohonua, Tonga",earthquake,8.8,1.8,0.059,90,reviewed,us,us
2015-03-03T10:37:30.050Z,-0.7789,98.7161,28,6.1,mww,,22,2.362,0.91,us,usc000tumx,2022-07-28T00:07:57.043Z,"157 km W of Pariaman, Indonesia",earthquake,6.9,1.7,,,reviewed,us,us
2015-03-03T12:28:35.110Z,-16.7159,-173.8453,10,4.6,mb,,138,3.43,0.63,us,usc000tvk9,2015-05-19T00:29:51.040Z,"84 km S of Hihifo, Tonga",earthquake,7.4,1.9,0.207,7,reviewed,us,us
2015-03-03T12:45:19.000Z,-20.358,-69.145,106.2,5.2,mww,,,,1.21,us,usc000tun1,2022-07-28T00:10:41.656Z,"106 km E of Iquique, Chile",earthquake,5.1,3.7,,,reviewed,guc,us
2015-03-03T12:49:55.900Z,-23.0307,-174.1321,10,4.6,mb,,134,5.558,0.76,us,usc000tvkm,2015-05-19T00:29:51.040Z,"206 km SSE of ‘Ohonua, Tonga",earthquake,7.3,1.9,0.243,5,reviewed,us,us
2015-03-03T13:17:31.910Z,-15.11,-173.3147,10,4.6,mb,,124,1.908,0.68,us,usc000tun6,2015-05-19T00:29:51.040Z,"Tonga",earthquake,16.1,1.9,0.089,38,reviewed,us,us
2015-03-03T13:41:17.710Z,-16.8107,-69.8753,170.52,4.5,mb,,109,1.556,0.99,us,usc000tvk3,2015-05-19T00:29:52.040Z,"18 km WSW of Mazo Cruz, Peru",earthquake,10.3,8.5,0.384,2,reviewed,us,us
2015-03-03T15:04:19.990Z,35.3654,136.7511,36.11,4.6,mwr,,42,0.227,1.03,us,usc000tunh,2022-07-28T00:11:35.507Z,"1 km W of Kasamatsuch?, Japan",earthquake,4.4,5.3,0.06,27,reviewed,us,us
2015-03-03T21:58:56.530Z,-60.3103,-26.679,10,4.6,mb,,104,14.808,0.65,us,usc000tvkr,2015-05-19T00:29:56.040Z,"South Sandwich Islands region",earthquake,13.2,1.9,0.114,24,reviewed,us,us
2015-03-04T02:22:30.290Z,-60.3568,-26.3935,10,4.5,mb,,83,14.696,1.18,us,usc000tvlq,2015-05-19T00:29:57.040Z,"South Sandwich Islands region",earthquake,9.4,1.9,0.128,20,reviewed,us,us
2015-03-04T04:05:25.980Z,-26.1403,-179.9746,472.74,4.7,mb,,98,3.585,0.75,us,usc000tuun,2015-05-19T00:29:58.040Z,"south of the Fiji Islands",earthquake,9.5,8.3,0.095,37,reviewed,us,us
2015-03-04T05:45:22.170Z,-28.1286,-13.0078,10,4.8,mb,,53,29.329,1.2,us,usc000tvlu,2015-05-19T00:29:59.040Z,"southern Mid-Atlantic Ridge",earthquake,5.2,1.8,0.138,16,reviewed,us,us
2015-03-04T08:16:33.950Z,16.9189,145.9679,28.25,4.8,mb,,133,0.624,0.77,us,usc000tuv9,2015-05-19T00:29:59.040Z,"190 km N of Saipan, Northern Mariana Islands",earthquake,12.6,6.1,0.062,81,reviewed,us,us
2015-03-04T08:35:07.120Z,50.2697,-129.92,8.65,5.1,mwr,,152,2.228,1.13,us,usc000tuv5,2015-05-19T00:30:00.040Z,"204 km W of Port McNeill, Canada",earthquake,8.3,4.4,,,reviewed,us,pgc
2015-03-04T08:37:40.160Z,11.9269,143.0699,10.9,4.6,mb,,143,2.41,1.26,us,usc000tvla,2015-05-19T00:30:00.040Z,"228 km SW of Merizo Village, Guam",earthquake,13.9,4,0.111,24,reviewed,us,us
2015-03-04T13:23:21.050Z,12.2323,-88.3252,54.82,4.5,mb,,136,1.329,0.9,us,usc000tuxh,2015-05-19T00:30:01.040Z,"110 km WSW of Jiquilillo, Nicaragua",earthquake,7.8,8.3,0.072,56,reviewed,us,us
2015-03-04T14:01:10.920Z,-27.9661,-13.2554,14.45,4.8,mb,,72,13.825,0.59,us,usc000tuxl,2015-05-19T00:30:02.040Z,"southern Mid-Atlantic Ridge",earthquake,13.1,4.4,0.111,27,reviewed,us,us
2015-03-04T14:19:52.870Z,6.0261,126.1162,148.53,4.6,mb,,100,1.166,0.83,us,usc000tuxm,2015-05-19T00:30:02.040Z,"Mindanao, Philippines",earthquake,7.4,4.9,0.082,44,reviewed,us,us
2015-03-04T14:32:12.190Z,38.0134,103.956,29,4.5,mb,,112,5.655,0.71,us,usc000tuxp,2015-05-19T00:30:02.040Z,"116 km E of Wuwei, China",earthquake,10.4,5.5,0.102,28,reviewed,us,us
2015-03-04T15:21:47.710Z,-20.2383,-177.8379,552.02,4.8,mb,,39,4.611,0.98,us,usc000tuy1,2015-05-19T00:30:03.040Z,"291 km WNW of Haveluloto, Tonga",earthquake,10.5,3.1,0.04,212,reviewed,us,us
2015-03-05T00:07:12.090Z,0.2059,96.9588,10,5.3,mww,,21,3.156,0.58,us,usc000tv3f,2022-07-28T00:28:14.094Z,"247 km SSW of Singkil, Indonesia",earthquake,8.3,1.7,,,reviewed,us,us
2015-03-05T02:08:50.000Z,-34.319,-72.753,31.5,5,mwr,,,,0.59,us,usc000tv3t,2022-07-28T00:29:57.131Z,"116 km NNW of Constitución, Chile",earthquake,6,4,0.065,23,reviewed,guc,us
2015-03-05T02:45:53.660Z,33.1181,139.481,171.6,4.7,mb,,76,0.279,0.42,us,usc000tv48,2015-05-28T00:48:32.040Z,"179 km SSE of Shimoda, Japan",earthquake,8.3,4.4,0.041,210,reviewed,us,us
2015-03-05T03:41:01.000Z,-33.565,-68.013,186,4.5,mb,,,,0.88,us,usc000tv4e,2015-05-28T00:48:32.040Z,"68 km SE of San Martín, Argentina",earthquake,8.7,6,0.171,11,reviewed,sja,us
2015-03-05T04:31:05.120Z,2.0819,128.4439,249.75,4.7,mb,,66,1.689,0.49,us,usc000tv4m,2015-05-28T00:48:32.040Z,"62 km NE of Tobelo, Indonesia",earthquake,6.2,6.5,0.072,61,reviewed,us,us
2015-03-05T07:30:42.390Z,39.8322,143.2773,25.59,4.5,mb,,133,2.182,1.04,us,usc000tv51,2015-05-28T00:48:33.040Z,"116 km E of Miyako, Japan",earthquake,7.8,5.8,0.104,30,reviewed,us,us
2015-03-05T07:55:52.010Z,62.6347,-149.4608,65.8,4.5,ml,,,,0.71,ak,ak0152xyw58h,2023-07-25T20:56:46.197Z,"38 km ENE of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2015-03-05T12:11:41.560Z,9.8728,126.3066,71.36,4.6,mb,,102,9.036,1.04,us,usc000twsh,2015-05-28T00:48:33.040Z,"22 km E of Pilar, Philippines",earthquake,10.9,6.8,0.08,46,reviewed,us,us
2015-03-05T12:18:22.760Z,-36.6787,177.1409,12,4.6,mb,,,,1.41,us,usc000tv6g,2015-05-28T00:48:33.040Z,"121 km ENE of Tairua, New Zealand",earthquake,7.7,1.7,0.223,6,reviewed,wel,us
2015-03-05T12:54:17.000Z,-20.505,-68.954,102.5,4.5,mb,,,,1.47,us,usc000tv6m,2015-05-28T00:48:33.040Z,"129 km ESE of Iquique, Chile",earthquake,5.2,5,0.145,14,reviewed,guc,us
2015-03-05T15:43:06.460Z,-3.3947,134.5206,38.3,4.8,mb,,84,2.317,0.86,us,usc000tv8p,2015-05-28T00:48:33.040Z,"108 km W of Nabire, Indonesia",earthquake,8.6,6.1,0.07,63,reviewed,us,us
2015-03-05T17:36:35.340Z,6.1021,119.9546,16.96,4.6,mb,,96,1.716,0.61,us,usc000tvan,2015-05-28T00:48:33.040Z,"68 km WSW of Pandan Niog, Philippines",earthquake,7.4,3,0.112,24,reviewed,us,us
2015-03-05T17:55:28.430Z,32.6587,138.9075,221.58,4.6,mb,,54,0.868,0.76,us,usc000tvap,2015-05-28T00:48:33.040Z,"223 km S of Shimoda, Japan",earthquake,4.4,5.1,0.035,241,reviewed,us,us
2015-03-05T18:35:46.580Z,-9.4999,-110.1841,10,4.7,mb,,152,30.445,1.03,us,usc000tvb1,2015-05-28T00:48:33.040Z,"central East Pacific Rise",earthquake,15.8,1.9,0.063,76,reviewed,us,us
2015-03-05T18:55:38.980Z,-3.462,145.3875,25.32,4.7,mb,,121,6.16,0.61,us,usc000twta,2015-05-28T00:48:33.040Z,"161 km ENE of Angoram, Papua New Guinea",earthquake,9.1,6.8,0.142,15,reviewed,us,us
2015-03-05T19:43:37.640Z,-17.97,-174.2058,10,4.6,mb,,135,4.664,0.65,us,usc000tvfw,2015-05-28T00:48:33.040Z,"78 km NNW of Neiafu, Tonga",earthquake,8.2,1.9,0.182,21,reviewed,us,us
2015-03-05T19:48:16.550Z,-17.6386,-178.7887,540.73,4.8,mb,,118,3.012,0.86,us,usc000twt8,2015-05-28T00:48:33.040Z,"206 km ENE of Levuka, Fiji",earthquake,7,9.2,0.098,32,reviewed,us,us
2015-03-05T21:02:08.450Z,32.7501,141.7634,25.54,4.5,mb,,128,1.679,0.5,us,usc000tvcj,2015-05-28T00:48:34.040Z,"297 km SSE of Katsuura, Japan",earthquake,8.8,6.1,0.124,21,reviewed,us,us
2015-03-05T21:27:28.970Z,36.6879,71.3314,196.08,4.6,mb,,45,0.746,0.73,us,usc000tvcr,2015-05-28T00:48:34.040Z,"18 km W of Ashk?sham, Afghanistan",earthquake,6.3,5.6,0.057,91,reviewed,us,us
2015-03-05T21:30:32.000Z,-29.319,-71.111,60,5.3,mww,,,,1.72,us,usc000tvct,2022-07-28T00:40:45.083Z,"Near the coast of Coquimbo, Chile",earthquake,5.5,2.8,,,reviewed,guc,us
2015-03-05T22:54:48.550Z,28.0428,56.8139,10,5.2,mb,,44,3.132,0.72,us,usc000tvdv,2015-05-28T00:48:34.040Z,"104 km NNW of M?n?b, Iran",earthquake,7.2,1.8,0.046,162,reviewed,us,us
2015-03-05T23:06:00.880Z,42.2711,142.5968,63.06,4.9,mwr,,33,0.489,0.84,us,usc000tve1,2022-07-28T00:43:30.794Z,"20 km ESE of Shizunai-furukawach?, Japan",earthquake,7,4.7,0.06,27,reviewed,us,us
2015-03-05T23:59:37.980Z,25.2196,125.012,41.17,4.6,mb,,68,1.966,0.95,us,usc000tvek,2022-07-28T00:47:04.938Z,"54 km NNW of Hirara, Japan",earthquake,8.1,7.5,0.077,50,reviewed,us,us
2015-03-06T00:39:31.160Z,-0.4849,91.6997,10,4.8,mb,,175,6.138,0.7,us,us10001l8c,2015-05-28T00:48:34.040Z,"South Indian Ocean",earthquake,13.4,2,0.227,7,reviewed,us,us
2015-03-06T06:41:17.440Z,4.0369,126.439,104.54,4.9,mb,,82,3.132,0.83,us,usc000tvge,2015-05-28T00:48:34.040Z,"185 km SE of Sarangani, Philippines",earthquake,7.9,7.5,0.076,56,reviewed,us,us
2015-03-06T08:22:18.960Z,-41.3157,80.6046,10,6,mww,,26,4.225,0.9,us,usc000tvgw,2022-05-03T17:14:58.670Z,"Mid-Indian Ridge",earthquake,8.4,1.7,,,reviewed,us,us
2015-03-06T08:31:46.900Z,-41.1911,81.0053,10,4.8,mb,,94,4.307,0.82,us,us10001l8x,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake,6.5,1.9,0.143,15,reviewed,us,us
2015-03-06T08:45:53.630Z,-41.2057,80.6338,10,4.6,mb,,106,4.148,0.97,us,us10001l99,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake,11.5,1.6,0.151,13,reviewed,us,us
2015-03-06T08:47:39.520Z,-41.161,80.4277,10,4.7,mb,,60,10.896,0.95,us,us10001l9t,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake,12.4,1.9,0.129,18,reviewed,us,us
2015-03-06T08:50:41.830Z,-41.1797,80.9747,10,4.6,mb,,54,4.284,0.92,us,us10001l8w,2015-05-28T00:48:34.040Z,"Mid-Indian Ridge",earthquake,6.6,1.8,0.122,20,reviewed,us,us
2015-03-06T08:58:40.420Z,-8.0228,125.9182,30.41,4.5,mb,,42,2.371,1.05,us,us10001l8y,2015-05-28T00:48:34.040Z,"55 km N of Manatutu, Timor Leste",earthquake,3.6,7.1,0.156,12,reviewed,us,us
2015-03-06T10:39:49.000Z,-44.4072,-78.3931,10,5.1,mb,,87,3.661,0.88,us,usc000tvi4,2024-01-17T21:09:04.018Z,"Off the coast of Aisen, Chile",earthquake,9.5,1.8,0.075,58,reviewed,us,us
2015-03-06T16:18:31.840Z,16.0015,146.0934,93.4,4.5,mb,,48,0.498,0.85,us,usc000tvk1,2015-05-28T00:48:35.040Z,"Anatahan region, Northern Mariana Islands",earthquake,7.1,5.4,0.082,43,reviewed,us,us
2015-03-06T17:09:29.570Z,1.7333,127.0931,104.4,4.5,mb,,95,0.993,0.99,us,us10001l9e,2015-05-28T00:48:35.040Z,"101 km W of Tobelo, Indonesia",earthquake,8.7,7,0.098,31,reviewed,us,us
2015-03-06T18:09:51.420Z,-8.483,-75.6605,36.47,4.8,mb,,70,3.021,0.76,us,usc000tvmm,2022-07-28T00:49:47.272Z,"62 km NW of San Alejandro, Peru",earthquake,7.3,4.6,0.048,133,reviewed,us,us
2015-03-06T18:13:45.590Z,-7.133,105.2771,49.11,4.5,mb,,126,2.552,1.22,us,usc000tvms,2015-05-28T00:48:35.040Z,"103 km SW of Labuan, Indonesia",earthquake,7.4,7.3,0.102,28,reviewed,us,us
2015-03-06T18:39:24.830Z,-8.7639,-109.4783,10,4.7,mb,,153,38.289,0.96,us,us10001l9l,2015-05-28T00:48:35.040Z,"central East Pacific Rise",earthquake,19,2,0.152,13,reviewed,us,us
2015-03-06T19:10:03.510Z,25.079,142.0327,54.44,4.5,mb,,132,2.013,0.91,us,us10001l9r,2015-05-28T00:48:35.040Z,"Volcano Islands, Japan region",earthquake,10.6,7.6,0.118,21,reviewed,us,us
2015-03-06T21:11:12.900Z,26.5032,143.0816,10,4.7,mb,,156,0.995,0.97,us,us10001l9n,2015-05-28T00:48:35.040Z,"Bonin Islands, Japan region",earthquake,9.5,1.9,0.142,16,reviewed,us,us
2015-03-07T00:25:39.990Z,80.424,-2.4072,10,4.5,mb,,40,2.99,1.04,us,us10001lap,2015-05-28T00:48:35.040Z,"north of Svalbard",earthquake,8.5,1.9,0.08,48,reviewed,us,us
2015-03-07T00:58:34.380Z,-3.0004,129.2789,36.31,4.7,mb,,43,2.967,0.63,us,usc000twb8,2022-05-03T17:15:09.478Z,"Seram, Indonesia",earthquake,7.1,8,0.079,49,reviewed,us,us
2015-03-07T11:31:45.680Z,11.396,-87.9447,10,4.5,mb,,119,1.563,0.73,us,usc000twd6,2015-05-28T00:48:36.040Z,"146 km SW of Corinto, Nicaragua",earthquake,6,1.9,0.06,81,reviewed,us,us
2015-03-07T13:18:23.960Z,50.5075,-173.29,10,5.6,mww,,67,1.789,1.04,us,usc000twdd,2023-07-25T21:05:59.800Z,"198 km SSE of Atka, Alaska",earthquake,6.2,1.7,,,reviewed,us,us
2015-03-07T14:04:17.110Z,-60.1977,-24.8629,32.63,4.6,mb,,125,14.464,1.01,us,us10001lb5,2015-05-28T00:48:36.040Z,"South Sandwich Islands region",earthquake,14.5,6.7,0.158,13,reviewed,us,us
2015-03-07T14:54:43.870Z,-8.6948,-74.8346,127.96,4.7,mb,,93,3.821,1.33,us,usc000twdh,2015-05-28T00:48:36.040Z,"16 km WNW of Honoria, Peru",earthquake,8.6,7.4,0.057,95,reviewed,us,us
2015-03-07T15:00:00.120Z,-28.4958,73.524,10,4.6,mb,,163,20.996,1.49,us,us10001lb9,2015-05-28T00:48:36.040Z,"Mid-Indian Ridge",earthquake,9.6,2,0.151,13,reviewed,us,us
2015-03-07T16:02:17.840Z,-56.0628,-27.2202,92.24,4.6,mb,,56,5.602,0.66,us,usc000twdm,2015-05-28T00:48:36.040Z,"South Sandwich Islands region",earthquake,11.3,6.5,0.107,26,reviewed,us,us
2015-03-07T16:39:02.090Z,5.451,125.9371,121.24,4.7,mb,,110,1.647,1.15,us,usc000twdr,2015-05-28T00:48:36.040Z,"52 km E of Sarangani, Philippines",earthquake,8.4,4.5,0.093,35,reviewed,us,us
2015-03-07T17:39:59.240Z,-16.9387,-14.0789,7.45,4.8,mb,,62,8.054,0.64,us,us10001lbh,2015-05-28T00:48:36.040Z,"southern Mid-Atlantic Ridge",earthquake,8.6,3.9,0.161,13,reviewed,us,us
2015-03-07T17:42:49.040Z,-17.015,-14.0636,8.67,4.8,mb,,69,8.048,0.99,us,us10001lbj,2015-05-28T00:48:36.040Z,"southern Mid-Atlantic Ridge",earthquake,7.9,4.3,0.131,18,reviewed,us,us
2015-03-07T17:58:41.990Z,-20.5917,-177.3877,477.18,4.5,mb,,85,5.156,1.46,us,us10001lba,2015-05-28T00:48:36.040Z,"234 km WNW of Haveluloto, Tonga",earthquake,12.9,10.1,0.14,15,reviewed,us,us
2015-03-07T19:44:52.290Z,48.35,154.8005,35,4.7,mb,,135,5.107,0.5,us,usc000twe5,2015-05-28T00:48:36.040Z,"275 km SSW of Severo-Kuril’sk, Russia",earthquake,9.3,1.9,0.052,119,reviewed,us,us
2015-03-07T20:50:37.700Z,-24.4824,179.2413,527.44,4.6,mb,,89,5.374,0.85,us,usc000twi1,2015-05-28T00:48:37.040Z,"south of the Fiji Islands",earthquake,9.9,6.4,0.07,65,reviewed,us,us
2015-03-07T20:51:43.650Z,-24.4543,179.2549,531.4,5.1,mb,,43,5.393,0.87,us,usc000twev,2015-05-28T00:48:37.040Z,"south of the Fiji Islands",earthquake,9.5,5.3,0.042,187,reviewed,us,us
2015-03-07T21:49:44.570Z,-5.8083,110.8868,551.79,4.5,mb,,24,1.31,0.58,us,usc000twfu,2015-05-28T00:48:37.040Z,"77 km NNE of Batang, Indonesia",earthquake,10.1,6.1,0.07,62,reviewed,us,us
